varName	description	ntotal	top_rhoAbs	top_pvalue	top_fdr	NA	gap_gm_beta	gap_gm_se	gap_gm_rho	gap_gm_pvalue	gap_gm_fdr	NA.1	gap_wm_beta	gap_wm_se	gap_wm_rho	gap_wm_pvalue	gap_wm_fdr	NA.2	gap_gwm_beta	gap_gwm_se	gap_gwm_rho	gap_gwm_pvalue	gap_gwm_fdr	NA.3	n	varType	resType	custom_category	Path
41200#T202	Operative procedures - main OPCS4: T20.2 Primary repair of inguinal hernia using insert of prosthetic material	17084	0.00888925513835476	0.245294413978056	0.682021466503275		0.0439839876037517	0.0378581342808137	0.00888925513835476	0.245294413978056	0.682021466503275		0.0362247535311972	0.0377414881672841	0.00734303295709931	0.337182805129073	0.783432577698678		0.0453703966458886	0.0393637646930334	0.00881851235778685	0.249071378742511	0.683299465275221		17023/61(17084)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41272#T202	Operative procedures - OPCS4: T20.2 Primary repair of inguinal hernia using insert of prosthetic material	17084	0.00888925513835476	0.245294413978056	0.682021466503275		0.0439839876037517	0.0378581342808137	0.00888925513835476	0.245294413978056	0.682021466503275		0.0362247535311972	0.0377414881672841	0.00734303295709931	0.337182805129073	0.783432577698678		0.0453703966458886	0.0393637646930334	0.00881851235778685	0.249071378742511	0.683299465275221		17023/61(17084)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41272#F021	Operative procedures - OPCS4: F02.1 Excision of lesion of lip	17084	0.00888516690765876	0.245511585335091	0.682021466503275		-0.0345672575733602	0.0297651093257567	-0.00888516690765876	0.245511585335091	0.682021466503275		0.0170671202284341	0.0297313943864813	0.00439178278552861	0.565965559264262	0.889445874497458		-0.0105680083754292	0.0311502246420985	-0.00259557262307897	0.734430731793836	0.935582409066159		16983/101(17084)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41200#T791	Operative procedures - main OPCS4: T79.1 Plastic repair of rotator cuff of shoulder NEC	17084	0.00888457581879185	0.24554299578527	0.682021466503275		-0.0570488836095107	0.0491301828621317	-0.00888457581879185	0.24554299578527	0.682021466503275		-0.0170617964790145	0.0488547187614805	-0.00267135960337695	0.72698200225385	0.936865308830113		-0.039571163597249	0.0512604507451228	-0.00590603441205034	0.440161165687396	0.805949484414179		17047/37(17084)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41200#W903	Operative procedures - main OPCS4: W90.3 Injection of therapeutic substance into joint	17084	0.00888089671398526	0.245738566694421	0.682021466503275		-0.0172614042466929	0.014872604942889	-0.00888089671398526	0.245738566694421	0.682021466503275		-0.00561339996930389	0.0149999559469584	-0.00286359675460919	0.70820474194657	0.933401932900219		-0.0121090208725312	0.0156193865364168	-0.00593223513454262	0.438135438593415	0.805949484414179		16675/409(17084)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
5109	6mm asymmetry angle (right)	2352	0.0257385343099252	0.211981535162035	0.682355520603004		0.00275693135093535	0.0061246908281516	0.0092887578027008	0.652487889784176	0.901317534313176		-0.00787425867030305	0.00631035516042152	-0.0257385343099252	0.211981535162035	0.682355520603004		-0.00358196655618326	0.00650263891689183	-0.0113666831081527	0.581595281602995	0.878378847271813		2352	INTEGER	LINEAR	Physical measures	UK Biobank Assessment Centre > Physical measures > Eye measures > Autorefraction
21027	Abdominal discomfort/pain for 6 months or longer	8289	0.0137007028728493	0.212275559746024	0.682890091841188		-0.00396850490876469	0.00655083520554675	-0.00665541899052441	0.544597153017404	0.860934539589421		-0.00832213256136384	0.00667276410653325	-0.0137007028728493	0.212275559746024	0.682890091841188		-0.00739848950554822	0.00691802905556254	-0.0117485951117202	0.284806951090633	0.709347370824307		3675/4614(8289)	CAT-SIN	LOGISTIC-BINARY	Digestive health	Online follow-up > Digestive health
41210#Q233	Operative procedures - secondary OPCS4: Q23.3 Unilateral salpingectomy NEC	17084	0.00887039739010713	0.24629728179032	0.683140577238279		-0.10684605921154	0.0921092235076242	-0.00887039739010713	0.24629728179032	0.683140577238279		0.027704988720756	0.0917108399592771	0.00230916189682951	0.762801530246563	0.944149584024841		-0.0413105113083791	0.0967355947100628	-0.00326152015673335	0.669906133416971	0.912152094972997		17073/11(17084)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
20084#482	Vitamin and/or mineral supplement use: Chromium	2600	0.0227335417755786	0.246439331737658	0.683140577238279		0.0978943988409624	0.0846333187580807	0.0227335417755786	0.246439331737658	0.683140577238279		-0.00249236741267362	0.0863023627237056	-0.000566843932964279	0.976950432111538	0.995397227735601		0.0524732709333821	0.0877660054687363	0.0117520078117789	0.549140862959192	0.861407505360772		2588/12(2600)	CAT-MUL	LOGISTIC-BINARY	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Vitamin/mineral supplements yesterday
20003#1140922562	Treatment/medication code: femoston 1/10 tablet	17084	0.00886363418445634	0.24665765267719	0.683140577238279		-0.0412354699903877	0.0355918216872486	-0.00886363418445634	0.24665765267719	0.683140577238279		-0.0222723618228738	0.0363206330070139	-0.00469081474907638	0.539818524773186	0.879524928320881		-0.0391212416062647	0.0376890141064008	-0.00794087775956892	0.29932100814717	0.717000098959356		17015/69(17084)	CAT-MUL	LOGISTIC-BINARY	Medications	UK Biobank Assessment Centre > Verbal interview > Medications
22599	Number of jobs held	9693	0.0126500739528358	0.212981327672509	0.683199564984299		0.00233020504929671	0.00496750468805349	0.00445483445957175	0.66098685650046	0.906300378044969		-0.00667215832146358	0.00510189628252308	-0.0126500739528358	0.212981327672509	0.683199564984299		-0.0029051976766861	0.00531983904231885	-0.00528503517140098	0.602867504791796	0.888567763897767		9693	INTEGER	ORDERED-LOGISTIC	Work environment	Online follow-up > Work environment > Employment history
41272#A528	Operative procedures - OPCS4: A52.8 Other specified therapeutic epidural injection	17084	0.00951705828895719	0.21352973903994	0.683199564984299		-0.0246162288615756	0.0612468817005218	-0.00307434481063245	0.687821652094017	0.91586220933478		-0.0782640721818007	0.062896371104221	-0.00951705828895719	0.21352973903994	0.683199564984299		-0.0614070253255623	0.0655446145005515	-0.00716667527762749	0.348915427856092	0.755966034338172		17061/23(17084)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
22617#5119	Job code - historical: Agricultural and fishing trades n.e.c.	9712	0.0126180380105693	0.213693940402134	0.683199564984299		-0.00481583079727221	0.0944368052132633	-0.000517130221173831	0.959359248360529	0.993292413664678		0.116978557120383	0.0939391233305095	0.0126180380105693	0.213693940402134	0.683199564984299		0.0682639411799184	0.0978745232609825	0.00706318418178336	0.48641704702648	0.830089170925318		9702/10(9712)	CAT-MUL	LOGISTIC-BINARY	Work environment	Online follow-up > Work environment > Employment history
102180	Fruitcake intake	2593	0.0244135096706805	0.213844358329241	0.683199564984299		0.00775277662150698	0.0275315703273826	0.00510311492440172	0.795047783974626	0.94700168483624		-0.0383785507858516	0.0277446137998475	-0.0244135096706805	0.213844358329241	0.683199564984299		-0.0198058629935235	0.0291676847286694	-0.0122492596296664	0.532918584347998	0.855041536603862		2593	CAT-SIN	ORDERED-LOGISTIC	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Soup/snacks/pastries yesterday
90086	Non wear episodes over 1 hour duration	7995	0.0139001362575547	0.213926059256844	0.683199564984299		0.00279823558728897	0.00583815847576218	0.00497195295517557	0.656669646848879	0.903259253925894		0.00783828641902624	0.00599514903671826	0.0139001362575547	0.213926059256844	0.683199564984299		0.00651425169998981	0.00627369529339646	0.0110176587274213	0.324585799707608	0.73436820341238		7995	INTEGER	ORDERED-LOGISTIC	Physical activity	Additional exposures > Physical activity measurement > Accelerometer wear time duration
4968-6	FI4 : positional arithmetic	5302	0.0170609939824256	0.214148055894615	0.683199564984299		-999	-999	-0.0122251249825665	0.373428811898845	0.768307466886714		-999	-999	-0.0170609939824256	0.214148055894615	0.683199564984299		-999	-999	-0.0142707225525957	0.29879074218234	0.717000098959356		5009/5302	CAT-SIN	MULTINOMIAL-LOGISTIC	Cognitive function	UK Biobank Assessment Centre > Cognitive function > Fluid intelligence / reasoning
4924	Attempted fluid intelligence (FI) test.	5658	0.0165149211603416	0.214163925841996	0.683199564984299		0.0561277599272458	0.067790417727267	0.0110218190474061	0.407126196355277	0.792426152424549		0.083565762410379	0.0672216667281132	0.0165149211603416	0.214163925841996	0.683199564984299		0.0798657614483216	0.0695765966875336	0.0152704902584089	0.250732401455	0.684829014354022		5639/19(5658)	CAT-SIN	LOGISTIC-BINARY	Cognitive function	UK Biobank Assessment Centre > Cognitive function > Fluid intelligence / reasoning
22601#41313427	Job coding: filing clerk, records assistant/clerk, technical clerk	9712	0.011919269088134	0.240154680471682	0.683299465275221		-0.0717204274710156	0.0730515834265808	-0.009963636950981	0.326169381083722	0.736488823048358		-0.0863050914957392	0.073442507592652	-0.011919269088134	0.240154680471682	0.712816172202282		-0.0887170301208825	0.0770434578622085	-0.0116820849652932	0.24964033721257	0.683299465275221		9695/17(9712)	CAT-MUL	LOGISTIC-BINARY	Work environment	Online follow-up > Work environment > Employment history
20004#1493	Operation code: arthroscopy nos	17084	0.00882976074211837	0.248468123610068	0.683299465275221		0.0148899152764486	0.0175242562315255	0.00650107821686442	0.395493737821646	0.781181813632203		0.0200514064458774	0.0177483019425716	0.00864387161695419	0.258568927321249	0.730149399530955		0.0212463357407831	0.0184102223554272	0.00882976074211837	0.248468123610068	0.683299465275221		16799/285(17084)	CAT-MUL	LOGISTIC-BINARY	Operations	UK Biobank Assessment Centre > Verbal interview > Operations
1001	Duration of strenuous sports	1794	0.0271958716219792	0.249451694401406	0.683299465275221		-0.0134610301396312	0.012151528598662	-0.0241736250330602	0.306015962745658	0.728469033328723		-0.0136204814027814	0.0127560032361306	-0.0240127414594222	0.309248074362923	0.768255182678989		-0.0161319724216598	0.0132074518702834	-0.0271958716219792	0.249451694401406	0.683299465275221		1794	CAT-SIN	ORDERED-LOGISTIC	Lifestyle and environment	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity
20004#1521	Operation code: hysteroscopy +/- biopsy	17084	0.00879039383120494	0.250583862006362	0.684775254238584		-0.0245339655152557	0.0251860155123441	-0.00745279643190712	0.330010078831679	0.737839801417285		-0.0237083770215588	0.0256493092857386	-0.00707166025335728	0.355342713052431	0.798108457099288		-0.0306688077494093	0.0266921426102744	-0.00879039383120494	0.250583862006362	0.684775254238584		16944/140(17084)	CAT-MUL	LOGISTIC-BINARY	Operations	UK Biobank Assessment Centre > Verbal interview > Operations
21042	Greatest number of times bowels opened per day	13672	0.0106019729354377	0.215108815020944	0.68507038965267		-0.00231884314562923	0.00442441950208651	-0.00416918306952206	0.625932372271752	0.889640764531116		0.00600219114435406	0.00459047252008522	0.0106019729354377	0.215108815020944	0.68507038965267		0.00253185571347354	0.00476669190349897	0.00430892352425008	0.614402814632791	0.893648091002776		13672	INTEGER	ORDERED-LOGISTIC	Digestive health	Online follow-up > Digestive health
24018	Nitrogen dioxide air pollution; 2007	16905	0.00882310915400644	0.251319366545447	0.685381430379689		0.00243735360744906	0.00216839551638426	0.00864566645781191	0.260979765814841	0.692615121906418		0.00245746887141738	0.00219501758593491	0.00861129865218587	0.262880122640236	0.732055136234174		0.00261760581519988	0.00228191793517727	0.00882310915400644	0.251319366545447	0.685381430379689		16905	CONTINUOUS	LINEAR	Local environment	Additional exposures > Local environment > Residential air pollution
4653	Ever highly irritable/argumentative for 2 days	5574	0.015472683838281	0.248045542868163	0.685916612584138		0.0122269951773577	0.0105871235941461	0.015472683838281	0.248045542868163	0.685916612584138		0.00247314325391539	0.0107846005983241	0.00307266487133584	0.818587021651838	0.963588888555996		0.00804913185975811	0.0111664951790959	0.00965801173169718	0.470931706495996	0.823303052461113		4572/1002(5574)	CAT-SIN	LOGISTIC-BINARY	Mental health	UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Mental health
41272#C733	Operative procedures - OPCS4: C73.3 Capsulotomy of posterior lens capsule	17084	0.00882284897612696	0.248838683098637	0.687397542286452		0.0308490693362042	0.0267549725904389	0.00882284897612696	0.248838683098637	0.687397542286452		0.0229160910710608	0.0263226384337328	0.00666119309967844	0.383959068709032	0.819313042458778		0.0293687038015513	0.027628252744167	0.00813386005188228	0.287729607944186	0.710234730707461		16960/124(17084)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
101550	Number of other bread types with  butter/margarine	2591	0.0242872527719176	0.216401361535289	0.687572466098815		0.0315233580996006	0.0340338964507809	0.0168168641436521	0.39210822095324	0.778958929444896		0.0466906600475686	0.0360918429158215	0.0242872527719176	0.216401361535289	0.687572466098815		0.0443918907787495	0.0369494617420794	0.0223819821730795	0.254648839065384	0.688138894130323		2591	CAT-SIN	ORDERED-LOGISTIC	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Bread/pasta/rice yesterday
102300	Chocolate-covered raisin intake	2581	0.0243119598696355	0.216823020506709	0.687572466098815		-0.0571842085635446	0.0882376804050841	-0.0127762087053572	0.516417171038349	0.85379068488397		0.106765830023039	0.0866679776786238	0.0243119598696355	0.216823020506709	0.687572466098815		0.0300126067021136	0.0917410752753005	0.00644883593514526	0.743287048031112	0.936699639986315		2569/12(2581)	CAT-SIN	LOGISTIC-BINARY	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Soup/snacks/pastries yesterday
41272#D021	Operative procedures - OPCS4: D02.1 Excision of lesion of external ear	17084	0.00881921317890995	0.249033763559764	0.68758054636237		0.0619191304869426	0.0537088414687765	0.00881921317890995	0.249033763559764	0.68758054636237		0.0403209119164397	0.0530907024873688	0.00580841476761965	0.447755817001352	0.845602546120388		0.0623057290047949	0.0554569306678693	0.00859395160096765	0.261329275533952	0.692469904983695		17053/31(17084)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41246#2451	Treatment speciality of consultant (recoded): Spinal Surgery Service	16355	0.00900922905550461	0.249264945542438	0.687862985708372		0.0339693947088127	0.029485847543689	0.00900922905550461	0.249264945542438	0.687862985708372		0.0159173971344835	0.0296298634877661	0.00420066889736787	0.591142288402814	0.897094357652619		0.0294995453738785	0.0307779701237739	0.00749497867912795	0.337822703486602	0.746420000104971		16253/102(16355)	CAT-MUL	LOGISTIC-BINARY	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration
41272#C101	Operative procedures - OPCS4: C10.1 Excision of lesion of eyebrow	17084	0.00918698586603967	0.229839459915882	0.688138894130323		-0.0281811830171563	0.0547549982660178	-0.00393729482340571	0.606831837113699	0.882543427783179		-0.0664711814160883	0.0553399604181361	-0.00918698586603967	0.229839459915882	0.705248365593002		-0.0659322340212953	0.0577895882597015	-0.00872750222681044	0.253989947121626	0.688138894130323		17055/29(17084)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41200#S411	Operative procedures - main OPCS4: S41.1 Primary suture of skin of head or neck NEC	17084	0.00872001078110248	0.254397806224398	0.688138894130323		0.066056193156468	0.075993713016863	0.00664422575648958	0.385171553195481	0.771980392942171		0.084703534752629	0.0779651710964508	0.00831148854632612	0.277331472786812	0.742396139187134		0.0912885923362561	0.0800881528322464	0.00872001078110248	0.254397806224398	0.688138894130323		17070/14(17084)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
40006#D037	Type of cancer: ICD10: D03.7 Melanoma in situ of lower limb, including hip	17084	0.00871535775853495	0.254651361421658	0.688138894130323		-0.0693549470768671	0.0721347825583182	-0.00735420001305072	0.336448525045338	0.739854049512554		-0.0799685489594778	0.0726002460870798	-0.00842188318692129	0.270999651958826	0.738607291624397		-0.0865838500162584	0.0759723937541991	-0.00871535775853495	0.254651361421658	0.688138894130323		17067/17(17084)	CAT-MUL	LOGISTIC-BINARY	Cancer register	Health-related outcomes > Cancer register
41222#1	Delivery onset methods: Spontaneous	838	0.0426432738844258	0.21716717159821	0.688254866282451		-0.0129940202805351	0.0267962864387978	-0.0167904853280802	0.627291283441828	0.889954024887152		-0.0352162513162424	0.0285693231437613	-0.0426432738844258	0.21716717159821	0.688254866282451		-0.0301682340484821	0.0294476726442258	-0.0354545200768847	0.305002362951401	0.722823095502499		175/663(838)	CAT-MUL	LOGISTIC-BINARY	Maternity and sex-specific factors	Health-related outcomes > Hospital inpatient > Summary Maternity
41229#5QD	PCT responsible for patient data: BUCKINGHAMSHIRE PCT	17084	0.00895896205035552	0.241612227002797	0.6891571633535		0.0356301455076475	0.0393563757813002	0.00692985266107986	0.365073220142955	0.762581516987456		0.0458615848880981	0.0391792884759313	0.00895896205035552	0.241612227002797	0.712816172202282		0.0462154625186574	0.0407176918051506	0.00868817943849943	0.256135889390039	0.6891571633535		17028/56(17084)	CAT-MUL	LOGISTIC-BINARY	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration
41256#914	Operative procedures - main OPCS3: 914 Excision of other lesion of skin or subcutaneous tissue	17084	0.00868718476650442	0.256190333912937	0.6891571633535		-0.0891694094131627	0.095518506691682	-0.00713435523320649	0.351093380587257	0.750206298010772		-0.109083225567123	0.0962271280239642	-0.00867052305814594	0.257103526837056	0.72743112433034		-0.114193700787056	0.100452153168904	-0.00868718476650442	0.256190333912937	0.6891571633535		17074/10(17084)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41273#914	Operative procedures - OPCS3: 914 Excision of other lesion of skin or subcutaneous tissue	17084	0.00868718476650442	0.256190333912937	0.6891571633535		-0.0891694094131627	0.095518506691682	-0.00713435523320649	0.351093380587257	0.750206298010772		-0.109083225567123	0.0962271280239642	-0.00867052305814594	0.257103526837056	0.72743112433034		-0.114193700787056	0.100452153168904	-0.00868718476650442	0.256190333912937	0.6891571633535		17074/10(17084)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
22601#23113399	Job coding: higher education teaching professional, university lecturer/professor (including college/university head/vice chancellor)	9712	0.011666154644703	0.250286685778248	0.689498526580559		0.0213984317455481	0.0186151701846537	0.011666154644703	0.250286685778248	0.689498526580559		0.0160714063622535	0.018814070630175	0.00866953225415175	0.392926586542111	0.825643098590659		0.0220155709988026	0.019542049506017	0.011433467780687	0.259860914315567	0.691012123600781		9457/255(9712)	CAT-MUL	LOGISTIC-BINARY	Work environment	Online follow-up > Work environment > Employment history
41200#H289	Operative procedures - main OPCS4: H28.9 Unspecified diagnostic endoscopic examination of sigmoid colon using rigid sigmoidoscope	17084	0.00879426212638628	0.250375408617495	0.689498526580559		-0.0579896255567945	0.0504457861104666	-0.00879426212638628	0.250375408617495	0.689498526580559		-0.0435168792631922	0.0508039333965989	-0.00655174744878001	0.391821084044006	0.825236434705154		-0.0573746206550761	0.0530836510885172	-0.00826812966854594	0.279845717875081	0.70649791688709		17049/35(17084)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41210#T705	Operative procedures - secondary OPCS4: T70.5 Lengthening of tendon	17084	0.00878778112680181	0.250724723066939	0.689498526580559		0.0573576118718149	0.0499374911686636	0.00878778112680181	0.250724723066939	0.689498526580559		0.0334486384058799	0.0496172846224638	0.00515635013209536	0.500353112321567	0.864202123126279		0.05804624494697	0.0515854721036185	0.00860834868799757	0.260531100628779	0.6919915628364		17049/35(17084)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
20004#1556	Operation code: tympanic membrane surgery / ear drum repair	17084	0.0087847213229148	0.250889759248662	0.689498526580559		0.0790546337037783	0.0688221448720197	0.0087847213229148	0.250889759248662	0.689498526580559		0.0603888867183153	0.0689848795864922	0.00669259555348388	0.381721222714782	0.818819740037398		0.0733074123948953	0.0716016332083154	0.00783013630045797	0.306111428947817	0.723269555741416		17066/18(17084)	CAT-MUL	LOGISTIC-BINARY	Operations	UK Biobank Assessment Centre > Verbal interview > Operations
41210#Z534	Operative procedures - secondary OPCS4: Z53.4 Peritoneal cavity	17084	0.00878230103814161	0.251020355470494	0.689498526580559		-0.0688245074377225	0.0599537858970318	-0.00878230103814161	0.251020355470494	0.689498526580559		-0.0263181023857714	0.0600108828533171	-0.00335388081709241	0.661133744586449	0.92211962746021		-0.0561046452752183	0.062997691184039	-0.00681191087782906	0.37329159463425	0.769444956253545		17059/25(17084)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41272#Z534	Operative procedures - OPCS4: Z53.4 Peritoneal cavity	17084	0.00878230103814161	0.251020355470494	0.689498526580559		-0.0688245074377225	0.0599537858970318	-0.00878230103814161	0.251020355470494	0.689498526580559		-0.0263181023857714	0.0600108828533171	-0.00335388081709241	0.661133744586449	0.92211962746021		-0.0561046452752183	0.062997691184039	-0.00681191087782906	0.37329159463425	0.769444956253545		17059/25(17084)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41200#C101	Operative procedures - main OPCS4: C10.1 Excision of lesion of eyebrow	17084	0.00867810404757488	0.256687749198279	0.689608964020383		-0.0370796186056303	0.0589717910993863	-0.00480943602211429	0.529616498644788	0.856002808280774		-0.0678044855617985	0.0599045635250866	-0.0086564665644477	0.257875688083869	0.728577314612816		-0.0709361356113033	0.0625223749880199	-0.00867810404757488	0.256687749198279	0.689608964020383		17059/25(17084)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
20003#1140911640	Treatment/medication code: lecithin product	17084	0.00867704276596319	0.256745926833146	0.689608964020383		0.0805450915231441	0.0754673475469601	0.00817121491761855	0.285521356427938	0.710852442437839		0.0777325092056415	0.0741178974904689	0.00802035624106795	0.294509970263116	0.759789011974888		0.087974725362484	0.0775999528816203	0.00867704276596319	0.256745926833146	0.689608964020383		17069/15(17084)	CAT-MUL	LOGISTIC-BINARY	Medications	UK Biobank Assessment Centre > Verbal interview > Medications
41210#Z765	Operative procedures - secondary OPCS4: Z76.5 Lower end of femur NEC	17084	0.0086934012717201	0.255850198135987	0.689792947815534		0.0384918432398006	0.0437438417532911	0.00673160696077123	0.378952306415984	0.77063661808326		0.0502329299969567	0.0442046111789971	0.0086934012717201	0.255850198135987	0.72743112433034		0.0519794505997247	0.0459174613474543	0.0086603120021755	0.25766428817326	0.689792947815534		17039/45(17084)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41272#Z765	Operative procedures - OPCS4: Z76.5 Lower end of femur NEC	17084	0.0086934012717201	0.255850198135987	0.689792947815534		0.0384918432398006	0.0437438417532911	0.00673160696077123	0.378952306415984	0.77063661808326		0.0502329299969567	0.0442046111789971	0.0086934012717201	0.255850198135987	0.72743112433034		0.0519794505997247	0.0459174613474543	0.0086603120021755	0.25766428817326	0.689792947815534		17039/45(17084)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41210#Y588	Operative procedures - secondary OPCS4: Y58.8 Other specified harvest of skin for graft	17084	0.00865833144312904	0.257773152831807	0.689792947815534		0.0357442762914905	0.0316282518804191	0.00864729714999639	0.258380254628187	0.692101649487651		0.0295539765932539	0.0311623084439323	0.00725596406807474	0.342943229300588	0.787795086875191		0.0369730308758388	0.0326731461195533	0.00865833144312904	0.257773152831807	0.689792947815534		16996/88(17084)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41272#Y588	Operative procedures - OPCS4: Y58.8 Other specified harvest of skin for graft	17084	0.00865833144312904	0.257773152831807	0.689792947815534		0.0357442762914905	0.0316282518804191	0.00864729714999639	0.258380254628187	0.692101649487651		0.0295539765932539	0.0311623084439323	0.00725596406807474	0.342943229300588	0.787795086875191		0.0369730308758388	0.0326731461195533	0.00865833144312904	0.257773152831807	0.689792947815534		16996/88(17084)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
22617#3115	Job code - historical: Quality assurance technicians	9712	0.0114700910010382	0.258337423173375	0.689965741973057		-0.0818609714236578	0.0766055764001197	-0.0108469420238057	0.285108734798017	0.710852442437839		-0.0827775914665093	0.0764737935629888	-0.0109797934210889	0.279249535275835	0.743690004873818		-0.0912571949613474	0.080687734939595	-0.0114700910010382	0.258337423173375	0.689965741973057		9696/16(9712)	CAT-MUL	LOGISTIC-BINARY	Work environment	Online follow-up > Work environment > Employment history
41210#Z504	Operative procedures - secondary OPCS4: Z50.4 Skin of leg NEC	17084	0.0087717128913642	0.25159223923375	0.690358756190501		-0.0171190689541192	0.0149330662734999	-0.0087717128913642	0.25159223923375	0.690358756190501		-0.00224325146980301	0.0149873195004534	-0.00114529599695427	0.881010667175656	0.974568890434839		-0.0103680880593392	0.0156475629502521	-0.00507005267521274	0.507551602024319	0.838898389595476		16680/404(17084)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41272#Z504	Operative procedures - OPCS4: Z50.4 Skin of leg NEC	17084	0.0087717128913642	0.25159223923375	0.690358756190501		-0.0171190689541192	0.0149330662734999	-0.0087717128913642	0.25159223923375	0.690358756190501		-0.00224325146980301	0.0149873195004534	-0.00114529599695427	0.881010667175656	0.974568890434839		-0.0103680880593392	0.0156475629502521	-0.00507005267521274	0.507551602024319	0.838898389595476		16680/404(17084)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
6160#4	Leisure/social activities: Adult education class	17063	0.00876997249901007	0.2519779830436	0.69040058221389		-0.00846865792022104	0.00739304003765116	-0.00876997249901007	0.2519779830436	0.69040058221389		-0.0020325897625585	0.00743727024700798	-0.0020924694816042	0.784611638395373	0.952613157430136		-0.00572499687065057	0.00775043091705586	-0.00565543409734015	0.460081919398675	0.816852030549144		15260/1803(17063)	CAT-MUL	LOGISTIC-BINARY	Mental health	UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Social support
104170	Carrot intake	2595	0.0224904278237635	0.251987084216091	0.69040058221389		-0.0146417237939871	0.0117081845179986	-0.0224904278237635	0.251987084216091	0.69040058221389		-0.000481385773730459	0.012268441498812	-0.000770343897882364	0.968709339725333	0.994751039983772		-0.00844781597207499	0.0126614176616731	-0.0122578468108245	0.5324732997576	0.855041536603862		2595	CAT-SIN	ORDERED-LOGISTIC	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday
41229#5D8	PCT responsible for patient data: NORTH TYNESIDE PCT	17084	0.00875930336807414	0.252263654382364	0.690780463539598		-0.0183473993486647	0.0160287940615439	-0.00875930336807414	0.252263654382364	0.690780463539598		-0.000784714286739641	0.0160339356767359	-0.000374527831871742	0.960959071432457	0.992764835284481		-0.0119878735684188	0.0167629618826712	-0.00547253616380164	0.474447826431448	0.825593299311391		16690/394(17084)	CAT-MUL	LOGISTIC-BINARY	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration
