id	structure	category	n	top_pval	top_fdr	top_rhoabs	NA	gap_gm_rho	gap_gm_pval	gap_gm_fdr	NA.1	gap_wm_rho	gap_wm_pval	gap_wm_fdr	NA.2	gap_gwm_rho	gap_gwm_pval	gap_gwm_fdr
RH_SurfArea_precentral	Precentral (right)	cortical surface area	15317	5.23352038721489e-11	8.92538360610291e-11	0.0530141255211305		-0.0165469981621004	0.0406064535712622	0.0444448745556104		0.0530141255211305	5.23352038721489e-11	8.92538360610291e-11		0.0208940307499476	0.00972284712350341	0.0109133998325038
Right.Caudate	Caudate (right)	subcortical volume	15317	6.03598697841269e-11	1.02147471942369e-10	0.0528423983747405		0.0338531756954758	2.7906851073313e-05	3.33668871528742e-05		0.0528423983747405	6.03598697841269e-11	1.02147471942369e-10		0.0447144481240885	3.10594937771839e-08	4.40844427805191e-08
RH_GrayVol_rostralanteriorcingulate	Rostralanteriorcingulate (right)	cortical volume	15317	2.52792722640098e-10	3.31038089171557e-10	0.0510875149533334		-0.0510875149533334	2.52792722640098e-10	3.31038089171557e-10		-0.0216207514454619	0.00746218555933962	0.00954465594799254		-0.0356791907154598	1.00521761301733e-05	1.30086985214007e-05
RH_SurfArea_superiorfrontal	Superiorfrontal (right)	cortical surface area	15317	2.68476596560377e-10	3.49496161202858e-10	0.0510124910107102		-0.0510124910107102	2.68476596560377e-10	3.49496161202858e-10		-0.0225931285934666	0.00517650234887449	0.0066598275833473		-0.0419740390286482	2.03837793182055e-07	2.78536114907156e-07
LH_ThickAvg_lingual	Lingual (left)	cortical thickness	15317	6.29264582420946e-10	9.22921387550721e-10	0.0499392587490362		-0.0439871057576989	5.17388214202462e-08	6.46735267753077e-08		-0.0458386578021427	1.38954995774883e-08	2.15282387820241e-08		-0.0499392587490362	6.29264582420946e-10	9.22921387550721e-10
RH_GrayVol_insula	Insula (right)	cortical volume	15317	2.9814617245407e-09	3.8357987099354e-09	0.0479199274683847		-0.0479199274683847	2.9814617245407e-09	3.8357987099354e-09		-0.00736328908299881	0.362251312973171	0.390663180657341		-0.0284645498820473	0.000427211664657679	0.000510796555568964
LH_SurfArea_posteriorcingulate	Posteriorcingulate (left)	cortical surface area	15317	2.9458368839217e-09	4.26371127936036e-09	0.0479358430006241		-0.0377049114311277	3.0570803446614e-06	3.71578826422933e-06		-0.0466696019523899	7.57507839247981e-09	1.18192712506777e-08		-0.0479358430006241	2.9458368839217e-09	4.26371127936036e-09
LH_SurfArea_superiorparietal	Superiorparietal (left)	cortical surface area	15317	3.76521535579404e-09	4.815973129504e-09	0.0476099099896542		-0.0476099099896542	3.76521535579404e-09	4.815973129504e-09		-0.0112595607082972	0.163557137483399	0.181730152759332		-0.0296867560108301	0.000238784180500942	0.000288640218187952
RH_SurfArea_superiorparietal	Superiorparietal (right)	cortical surface area	15317	1.40363968829703e-08	1.77471684727211e-08	0.0458247191663727		-0.0458247191663727	1.40363968829703e-08	1.77471684727211e-08		-0.0160363272453702	0.0472193490565504	0.0564579173502233		-0.0321716202076848	6.84311699021513e-05	8.50556914038039e-05
LH_ThickAvg_parahippocampal	Parahippocampal (left)	cortical thickness	15317	1.76199381005357e-08	2.21507793263877e-08	0.0455094979987259		-0.0455094979987259	1.76199381005357e-08	2.21507793263877e-08		-0.0298740262678459	0.0002180033740459	0.000294237682761337		-0.0407895248832919	4.44005814125765e-07	5.95617555534563e-07
LH_SurfArea_precentral	Precentral (left)	cortical surface area	15317	2.97455730967376e-07	4.48220964471388e-07	0.0414029719151346		-0.0387179000698842	1.64778866103085e-06	2.01396391903771e-06		0.0414029719151346	2.97455730967376e-07	4.48220964471388e-07		0.00251179779484797	0.755960910495769	0.767896121212638
RH_ThickAvg_parahippocampal	Parahippocampal (right)	cortical thickness	15317	5.12750139846553e-07	6.37316558001365e-07	0.040566951950456		-0.040566951950456	5.12750139846553e-07	6.37316558001365e-07		-0.0168999806280753	0.0365092100972533	0.044132012205471		-0.0308655621031525	0.000133476379806897	0.000163137797541763
LH_SurfArea_medialorbitofrontal	Medialorbitofrontal (left)	cortical surface area	15317	1.1047567112228e-06	1.36542964308436e-06	0.039360283806303		-0.039360283806303	1.1047567112228e-06	1.36542964308436e-06		-0.000165077214115311	0.983704131830675	0.983704131830675		-0.0204614076411519	0.0113418187854775	0.012665990521853
RH_ThickAvg_pericalcarine	Pericalcarine (right)	cortical thickness	15317	1.22348327378833e-06	1.50372245940465e-06	0.0391972069274222		0.0391972069274222	1.22348327378833e-06	1.50372245940465e-06		0.0272677389152401	0.000739479298237989	0.000968365747692605		0.0359715049260912	8.49746042541186e-06	1.11276267475632e-05
RH_ThickAvg_caudalanteriorcingulate	Caudalanteriorcingulate (right)	cortical thickness	15317	2.30096330696844e-06	3.39762476169244e-06	0.0381737248996153		-0.0333888587670241	3.58982742782217e-05	4.26898396822096e-05		-0.0381737248996153	2.30096330696844e-06	3.39762476169244e-06		-0.0375139904426971	3.42889516341524e-06	4.57186021788699e-06
RH_GrayVol_pericalcarine	Pericalcarine (right)	cortical volume	15317	2.30111858860079e-06	3.39762476169244e-06	0.0381736141881027		-0.00969424186596827	0.230328962762717	0.239020621734895		0.0381736141881027	2.30111858860079e-06	3.39762476169244e-06		0.0195773279070251	0.0154113446983646	0.0171237163315162
RH_SurfArea_postcentral	Postcentral (right)	cortical surface area	15317	2.47746152237645e-06	3.63361023281879e-06	0.0380522961622731		-0.0179312464854093	0.0264976421919801	0.0291474064111781		0.0380522961622731	2.47746152237645e-06	3.63361023281879e-06		0.0120446507519324	0.136130251933567	0.148260670422697
Left.Caudate	Caudate (left)	subcortical volume	15317	3.97369346241576e-06	5.78948716378455e-06	0.0372673804747601		0.0157700280483174	0.0510128605722777	0.0555585610193123		0.0372673804747601	3.97369346241576e-06	5.78948716378455e-06		0.0251561075562651	0.0018513506573972	0.00215501134723484
RH_SurfArea_rostralanteriorcingulate	Rostralanteriorcingulate (right)	cortical surface area	15317	7.21911790513043e-06	8.72640625894887e-06	0.0362530674065588		-0.0362530674065588	7.21911790513043e-06	8.72640625894887e-06		-0.027422563070033	0.000689615370593179	0.000913948081509032		-0.0325460092342471	5.62448196480485e-05	7.03060245600606e-05
LH_ThickAvg_caudalanteriorcingulate	Caudalanteriorcingulate (left)	cortical thickness	15317	1.93979998398751e-05	2.46679766749857e-05	0.0345137246054606		-0.0308953817099651	0.000131492344024207	0.000153874019602795		-0.0322251320338522	6.65479861459684e-05	9.32519551090003e-05		-0.0345137246054606	1.93979998398751e-05	2.46679766749857e-05
LH_SurfArea_insula	Insula (left)	cortical surface area	15317	2.55965926224336e-05	3.07718599832535e-05	0.0340111776609741		-0.0340111776609741	2.55965926224336e-05	3.07718599832535e-05		-0.00730560647411508	0.366023940929372	0.39280618050957		-0.0232524268194299	0.00400905789195668	0.00459371216786703
LH_SurfArea_isthmuscingulate	Isthmuscingulate (left)	cortical surface area	15317	7.673195304367e-05	9.07582240301473e-05	0.0319512235880016		0.0319512235880016	7.673195304367e-05	9.07582240301473e-05		0.0237401126197369	0.00330533904303003	0.00427749758509769		0.0279883544120356	0.000532758058154851	0.00063014393975305
LH_SurfArea_caudalmiddlefrontal	Caudalmiddlefrontal (left)	cortical surface area	15317	0.000109938577347495	0.000129339502761759	0.0312498756774184		-0.0312498756774184	0.000109938577347495	0.000129339502761759		-0.0191517508707062	0.0177932130118573	0.0222415162648216		-0.0285031964962905	0.000419564423923873	0.000504394389416678
RH_SurfArea_supramarginal	Supramarginal (right)	cortical surface area	15317	0.000161748280517273	0.000188278421766138	0.0304807074947682		-0.0304807074947682	0.000161748280517273	0.000188278421766138		0.0107456948668369	0.183643498587169	0.202007848445886		-0.0092644901093349	0.251656792865912	0.264901887227276
LH_SurfArea_caudalanteriorcingulate	Caudalanteriorcingulate (left)	cortical surface area	15317	0.000144817359174277	0.000199123868864631	0.0307027287808494		-0.0186842484551351	0.0207758596207609	0.0229682870179266		-0.0307027287808494	0.000144817359174277	0.000199123868864631		-0.0280045954897733	0.000528789943422283	0.000628831284069742
RH_SurfArea_caudalanteriorcingulate	Caudalanteriorcingulate (right)	cortical surface area	15317	0.000170049320853264	0.000230931176467396	0.0303797351114721		-0.0224756006537315	0.00541429259787889	0.00607726720170079		-0.0303797351114721	0.000170049320853264	0.000230931176467396		-0.0266122877949736	0.000989964943688596	0.00116466463963364
RH_GrayVol_cuneus	Cuneus (right)	cortical volume	15317	0.00028935428476797	0.000335041803415544	0.0292881724153738		-0.0292881724153738	0.00028935428476797	0.000335041803415544		0.00638052387022331	0.429831377384698	0.456825618476491		-0.00956766401579115	0.236472790534437	0.251323738732252
RH_ThickAvg_transversetemporal	Transversetemporal (right)	cortical thickness	15317	0.000312857096993117	0.00036035895988736	0.0291247446106903		-0.0291247446106903	0.000312857096993117	0.00036035895988736		-0.0182533619767713	0.0239017292632273	0.0295414631343259		-0.0242128254358614	0.00273250546550749	0.00316395369690341
LH_SurfArea_temporalpole	Temporalpole (left)	cortical surface area	15317	0.000725586388016717	0.000831401069602488	0.0273098765117263		-0.0273098765117263	0.000725586388016717	0.000831401069602488		-0.0173440349922641	0.031859737438008	0.0389396790908987		-0.0238796974528737	0.00312574131871024	0.00360033031474478
RH_SurfArea_caudalmiddlefrontal	Caudalmiddlefrontal (right)	cortical surface area	15317	0.00155003764291874	0.00176688228726489	0.0255765849982862		-0.0255765849982862	0.00155003764291874	0.00176688228726489		-0.0152213168647637	0.0596371825390539	0.070538603003182		-0.0231020683202837	0.00425197797614291	0.00484681427332352
RH_GrayVol_isthmuscingulate	Isthmuscingulate (right)	cortical volume	15317	0.00291903090918865	0.00331024123722424	0.024049707971122		-0.024049707971122	0.00291903090918865	0.00331024123722424		-0.00274642732642567	0.733991791593976	0.758113587561853		-0.0146105783870461	0.0706242127710933	0.0773001333812962
LH_GrayVol_pericalcarine	Pericalcarine (left)	cortical volume	15317	0.00382301309027493	0.00431314297364351	0.0233732820294387		-0.0233732820294387	0.00382301309027493	0.00431314297364351		0.0167398957920966	0.038321559811415	0.0460696347459634		-0.000506384099931929	0.950040673646519	0.954378758914311
LH_ThickAvg_cuneus	Cuneus (left)	cortical thickness	15317	0.00590829584385058	0.00670012930745942	0.0222456349383967		-0.0197973084154072	0.0142938756317829	0.0158820840353143		-0.0209631696482834	0.00948414336470437	0.0119914456335343		-0.0222456349383967	0.00590829584385058	0.00670012930745942
LH_GrayVol_entorhinal	Entorhinal (left)	cortical volume	15317	0.00859927522084324	0.0096032515156625	0.0212337989880948		-0.0212337989880948	0.00859927522084324	0.0096032515156625		-0.0110419760249372	0.171850275674231	0.189985229388597		-0.0171104204782875	0.0342382905934634	0.0378513765354872
RH_SurfArea_entorhinal	Entorhinal (right)	cortical surface area	15317	0.0180847056800058	0.0224781652519846	0.0191031575597013		0.00999985926133225	0.215964905367739	0.226248948480488		0.0191031575597013	0.0180847056800058	0.0224781652519846		0.014940123422964	0.0645057658620346	0.0709563424482381
LH_GrayVol_isthmuscingulate	Isthmuscingulate (left)	cortical volume	15317	0.0525055215405364	0.0569025356596946	0.0156697817767845		-0.0156697817767845	0.0525055215405364	0.0569025356596946		0.00388272570383815	0.630930527669092	0.657842256337442		-0.00670473057313997	0.406767168054775	0.422116872509672
RH_GrayVol_temporalpole	Temporalpole (right)	cortical volume	15317	0.0611574579131951	0.0719499504861119	0.0151315323415183		-0.00867498900132498	0.283096099990268	0.291033373821771		-0.0151315323415183	0.0611574579131951	0.0719499504861119		-0.0117439057552282	0.14618434943127	0.158426388546204
LH_ThickAvg_transversetemporal	Transversetemporal (left)	cortical thickness	15317	0.0641837904157884	0.0747112904310764	0.0149581678248581		-0.00319461972695845	0.692638984662808	0.702214638828653		0.0149581678248581	0.0641837904157884	0.0747112904310764		0.00882465741730303	0.274872694641667	0.287961870576985
RH_SurfArea_insula	Insula (right)	cortical surface area	15317	0.0905549022081921	0.0976572474794228	0.0136779865529399		-0.0136779865529399	0.0905549022081921	0.0976572474794228		0.0133476611582894	0.0986160054710418	0.112412026961809		-0.000742612466886133	0.926789715296113	0.935292373234609
RH_SurfArea_isthmuscingulate	Isthmuscingulate (right)	cortical surface area	15317	0.113777874890392	0.122103085248226	0.0127806808439233		0.0127806808439233	0.113777874890392	0.122103085248226		0.0101422534142141	0.20949721838304	0.228165287347865		0.00980442458136052	0.22507402633556	0.240370319387491
RH_GrayVol_entorhinal	Entorhinal (right)	cortical volume	15317	0.114336710439974	0.122107166489293	0.0127609545306719		-0.0127609545306719	0.114336710439974	0.122107166489293		-0.00403425078559448	0.617662309858946	0.64707480080461		-0.00934408419985844	0.247606151110806	0.261891121367199
LH_ThickAvg_pericalcarine	Pericalcarine (left)	cortical thickness	15317	0.134017219303906	0.142433759646663	0.0121100206910649		0.0121100206910649	0.134017219303906	0.142433759646663		0.00690743842791684	0.392729235372409	0.419419571756942		0.0103391921252983	0.200784883153251	0.215476459969343
RH_SurfArea_temporalpole	Temporalpole (right)	cortical surface area	15317	0.139537552466991	0.147587795878548	0.0119408710824731		-0.0119408710824731	0.139537552466991	0.147587795878548		0.000797772496697563	0.921368802972003	0.929821727769911		-0.0044346852160841	0.583202260727908	0.602368532207229
RH_ThickAvg_lingual	Lingual (right)	cortical thickness	15317	0.169675229859051	0.182983091024467	0.0110982660208121		-0.00876517352585368	0.278121248157598	0.287261383073575		-0.0105857962094892	0.190252059115216	0.208236084603719		-0.0110982660208121	0.169675229859051	0.182983091024467
RH_ThickAvg_cuneus	Cuneus (right)	cortical thickness	15317	0.222032988792628	0.231503590210323	0.00986902853862809		0.00986902853862809	0.222032988792628	0.231503590210323		0.00417202792757909	0.605705101250073	0.63758431710534		0.00737726484837206	0.361340931481844	0.376753577848368
RH_ThickAvg_rostralanteriorcingulate	Rostralanteriorcingulate (right)	cortical thickness	15317	0.391173255196592	0.400270307643024	0.00693017427467871		-0.00693017427467871	0.391173255196592	0.400270307643024		-0.00154731683050513	0.848171446876543	0.865975303896532		-0.00308872165568624	0.702332844445294	0.722024419523199
LH_SurfArea_entorhinal	Entorhinal (left)	cortical surface area	15317	0.400816713227593	0.40823924495403	0.00679013340782714		-0.00679013340782714	0.400816713227593	0.40823924495403		0.00152608173389972	0.85023029837114	0.865975303896532		-0.0028960949889491	0.720089549585669	0.736835818180685
LH_GrayVol_temporalpole	Temporalpole (left)	cortical volume	15317	0.640869877443331	0.665053646403457	0.0037701071282516		-0.00245745417367806	0.761078288643357	0.768060658263938		-0.0037701071282516	0.640869877443331	0.665053646403457		-0.00249624052517912	0.757424810468829	0.767896121212638
LH_SurfArea_rostralanteriorcingulate	Rostralanteriorcingulate (left)	cortical surface area	15317	0.9154136511677	0.919593622177598	0.000858411594307785		0.000858411594307785	0.9154136511677	0.919593622177598		-0.000605427695347899	0.940285904187428	0.944579447128923		0.000204581492024215	0.979805154557672	0.979805154557672
