id	structure	category	n	top_pval	top_fdr	top_rhoabs	NA	gap_gm_rho	gap_gm_pval	gap_gm_fdr	NA.1	gap_wm_rho	gap_wm_pval	gap_wm_fdr	NA.2	gap_gwm_rho	gap_gwm_pval	gap_gwm_fdr
LH_ThickAvg_insula	Insula (left)	cortical thickness	32272	1.87318316821768e-17	2.40994325735608e-17	0.0529571219434764		-0.0529571219434764	1.87318316821768e-17	2.40994325735608e-17		-0.0278715919673572	0.00268307070032153	0.00349275475781501		-0.0411732880496447	1.07479948206764e-09	1.41590350931066e-09
LH_SurfArea_posteriorcingulate	Posteriorcingulate (left)	cortical surface area	32272	7.35840842359359e-16	1.03772426486576e-15	0.0507690284471233		-0.0459802363874601	1.27603882890575e-12	1.55960301310703e-12		-0.0472568975143532	1.89605450599174e-13	3.23358132804793e-13		-0.0507690284471233	7.35840842359359e-16	1.03772426486576e-15
LH_SurfArea_superiorparietal	Superiorparietal (left)	cortical surface area	32272	9.0430537661648e-16	1.14337461411279e-15	0.0506404931615238		-0.0506404931615238	9.0430537661648e-16	1.14337461411279e-15		-0.0196464710469994	1	1		-0.0353430676499849	1.39256355998792e-06	1.76071254711116e-06
LH_GrayVol_insula	Insula (left)	cortical volume	32272	1.68957027556087e-15	2.12403120356224e-15	0.0502552450600233		-0.0502552450600233	1.68957027556087e-15	2.12403120356224e-15		-0.00563162207044324	1	1		-0.0270646854415493	0.00540727872370351	0.00632766659156794
RH_SurfArea_rostralanteriorcingulate	Rostralanteriorcingulate (right)	cortical surface area	32272	1.94928257060873e-15	2.43660321326091e-15	0.0501669431130163		-0.0501669431130163	1.94928257060873e-15	2.43660321326091e-15		-0.0317789269890029	6.50971161058321e-05	8.95085346455192e-05		-0.0420425675841574	3.35918973167431e-10	4.47891964223241e-10
LH_SurfArea_precentral	Precentral (left)	cortical surface area	32272	2.87430435155655e-14	3.5725816799008e-14	0.0484724462133675		-0.0484724462133675	2.87430435155655e-14	3.5725816799008e-14		0.0316394936122428	7.49332244591431e-05	0.000102393225969015		-0.00691725835127674	1	1
LH_SurfArea_insula	Insula (left)	cortical surface area	32272	3.05785399734531e-14	3.77937010907847e-14	0.0484327978536774		-0.0484327978536774	3.05785399734531e-14	3.77937010907847e-14		-0.0284082848486176	0.00165356256489051	0.00216537954926138		-0.0415454630310116	6.5425002688163e-10	8.67078348879269e-10
RH_GrayVol_cuneus	Cuneus (right)	cortical volume	32272	3.81148533842252e-14	4.68450711984891e-14	0.0482928442313389		-0.0482928442313389	3.81148533842252e-14	4.68450711984891e-14		-0.00754275171701997	1	1		-0.0271277609595069	0.00511679436513712	0.00601975807663191
LH_SurfArea_paracentral	Paracentral (left)	cortical surface area	32272	2.27051714441218e-12	3.78419524068697e-12	0.0455975362664413		-0.0117090949292091	1	1		0.0455975362664413	2.27051714441218e-12	3.78419524068697e-12		0.0207498826070402	0.650813300201007	0.726796578904678
LH_SurfArea_medialorbitofrontal	Medialorbitofrontal (left)	cortical surface area	32272	1.99625632327394e-11	2.42638890121694e-11	0.0440802594632757		-0.0440802594632757	1.99625632327394e-11	2.42638890121694e-11		-0.0113821381147081	1	1		-0.0285765598105923	0.00140968470070502	0.00166736900083389
LH_ThickAvg_parahippocampal	Parahippocampal (left)	cortical thickness	32272	1.54865392046105e-10	1.87199924451336e-10	0.0426083697038027		-0.0426083697038027	1.54865392046105e-10	1.87199924451336e-10		-0.0134828110062187	1	1		-0.0298532008391864	0.000428954661330707	0.000515683199413965
RH_SurfArea_supramarginal	Supramarginal (right)	cortical surface area	32272	3.63544495100117e-10	4.37048026896316e-10	0.0419803010808719		-0.0419803010808719	3.63544495100117e-10	4.37048026896316e-10		0.00359877807608373	1	1		-0.0176269895569965	1	1
LH_SurfArea_caudalmiddlefrontal	Caudalmiddlefrontal (left)	cortical surface area	32272	5.78051186575959e-10	6.9114815786256e-10	0.0416350780479417		-0.0416350780479417	5.78051186575959e-10	6.9114815786256e-10		-0.0196189294772451	1	1		-0.0329559645648707	1.90705027721192e-05	2.33083922770346e-05
RH_ThickAvg_parahippocampal	Parahippocampal (right)	cortical thickness	32272	5.85522306378872e-10	6.96296796774875e-10	0.0416255129960465		-0.0416255129960465	5.85522306378872e-10	6.96296796774875e-10		-0.000175389201299361	1	1		-0.0213198784703934	0.442364522476665	0.496531606861563
Right.Caudate	Caudate (right)	subcortical volume	32272	4.31594290802129e-08	6.59380166503253e-08	0.0382885740722513		0.0313642802415897	9.78801396749254e-05	0.000113334898570966		0.0382885740722513	4.31594290802129e-08	6.59380166503253e-08		0.0365807112600371	3.34296455469795e-07	4.30089007037163e-07
RH_SurfArea_precentral	Precentral (right)	cortical surface area	32272	1.62178910758951e-07	2.41076759236278e-07	0.0371971901979586		-0.032056108931739	4.85992615935156e-05	5.65705690506531e-05		0.0371971901979586	1.62178910758951e-07	2.41076759236278e-07		0.00441083936873218	1	1
RH_SurfArea_caudalanteriorcingulate	Caudalanteriorcingulate (right)	cortical surface area	32272	3.63229219863705e-07	4.64595513779158e-07	0.036510973127221		-0.0353570097536096	1.36657347265938e-06	1.61637722572615e-06		-0.0359799467915406	6.76582590771386e-07	9.92321133131366e-07		-0.036510973127221	3.63229219863705e-07	4.64595513779158e-07
LH_ThickAvg_cuneus	Cuneus (left)	cortical thickness	32272	3.76741783928529e-06	4.43225628151211e-06	0.0344481431276257		-0.0344481431276257	3.76741783928529e-06	4.43225628151211e-06		-0.0290770750757928	0.000896205778906992	0.00118774259855144		-0.0343712219463289	4.11120561952192e-06	5.08126537244282e-06
LH_SurfArea_caudalanteriorcingulate	Caudalanteriorcingulate (left)	cortical surface area	32272	1.31557885189035e-05	1.61691255539596e-05	0.0333040903469262		-0.0285370939301031	0.00145207872725298	0.00162161076139927		-0.032655501485065	2.63529590172255e-05	3.69277132725453e-05		-0.0333040903469262	1.31557885189035e-05	1.61691255539596e-05
RH_SurfArea_insula	Insula (right)	cortical surface area	32272	1.73542009505455e-05	2.03081074953192e-05	0.0330417998170997		-0.0330417998170997	1.73542009505455e-05	2.03081074953192e-05		-0.0107020232202948	1	1		-0.0233506633887439	0.104817079249226	0.11948060847062
RH_GrayVol_pericalcarine	Pericalcarine (right)	cortical volume	32272	5.1943403347848e-05	7.18713757014249e-05	0.0320019993604353		-0.0150725914071497	1	1		0.0320019993604353	5.1943403347848e-05	7.18713757014249e-05		0.0136072245665577	1	1
LH_ThickAvg_caudalanteriorcingulate	Caudalanteriorcingulate (left)	cortical thickness	32272	0.000115847822418405	0.000133437282366749	0.0311933669421172		-0.0311933669421172	0.000115847822418405	0.000133437282366749		-0.0234024166122117	0.101620263080335	0.124896412724434		-0.0294587079556676	0.000621513558305713	0.000743114037104657
RH_ThickAvg_caudalanteriorcingulate	Caudalanteriorcingulate (right)	cortical thickness	32272	0.000187399712962915	0.000214728837770007	0.0307042279010132		-0.0307042279010132	0.000187399712962915	0.000214728837770007		-0.023948397265855	0.0674429368182067	0.0838273790960761		-0.0286563180385432	0.00131081814591914	0.00155881076812006
LH_GrayVol_pericalcarine	Pericalcarine (left)	cortical volume	32272	0.000191114587465018	0.000217850825089658	0.0306843034442703		-0.0306843034442703	0.000191114587465018	0.000217850825089658		0.0137030823043309	1	1		-0.00570864923607849	1	1
RH_ThickAvg_pericalcarine	Pericalcarine (right)	cortical thickness	32272	0.000206026750678393	0.00024904332499586	0.0306110548565889		0.0300238039973049	0.000363148220090745	0.000411817569175072		0.0255352991322206	0.0194193955125855	0.0248387617021442		0.0306110548565889	0.000206026750678393	0.00024904332499586
RH_SurfArea_postcentral	Postcentral (right)	cortical surface area	32272	0.000202308711626847	0.000273054702809241	0.0306375384202953		-0.0285642673617067	0.00142061305923618	0.00159456567873449		0.0306375384202953	0.000202308711626847	0.000273054702809241		0.00481865403376122	1	1
RH_SurfArea_paracentral	Paracentral (right)	cortical surface area	32272	0.000327185257495372	0.000438907052737694	0.0301449756279911		-0.0196072134220835	1	1		0.0301449756279911	0.000327185257495372	0.000438907052737694		0.00738894141321745	1	1
RH_SurfArea_caudalmiddlefrontal	Caudalmiddlefrontal (right)	cortical surface area	32272	0.000823576060438049	0.000929162734853183	0.0291559008695001		-0.0291559008695001	0.000823576060438049	0.000929162734853183		-0.0161019460942489	1	1		-0.0243312671126755	0.0497407858290708	0.057293051740291
LH_ThickAvg_transversetemporal	Transversetemporal (left)	cortical thickness	32272	0.00133017056394026	0.00175232050339435	0.0286485088154891		0.0111410870546902	1	1		0.0286485088154891	0.00133017056394026	0.00175232050339435		0.0239344658417532	0.0676631999596316	0.0775307499537445
RH_SurfArea_entorhinal	Entorhinal (right)	cortical surface area	32272	0.0057661942105396	0.00741849547554802	0.0269985644309705		0.0182884957400944	1	1		0.0269985644309705	0.0057661942105396	0.00741849547554802		0.0244281595081729	0.0461484084862756	0.0534349992998981
RH_ThickAvg_lingual	Lingual (right)	cortical thickness	32272	0.00881642746422669	0.0102625081594173	0.0264872511109546		-0.025406519401082	0.0212797997018434	0.0235254067055555		-0.0236412588440405	0.084846898310764	0.10486695296836		-0.0264872511109546	0.00881642746422669	0.0102625081594173
RH_GrayVol_isthmuscingulate	Isthmuscingulate (right)	cortical volume	32272	0.017735088786657	0.0197056542073967	0.0256319386790194		-0.0256319386790194	0.017735088786657	0.0197056542073967		-0.000268305414687325	1	1		-0.0123289209285971	1	1
LH_SurfArea_temporalpole	Temporalpole (left)	cortical surface area	32272	0.0459606606229342	0.0505567266852276	0.0244258999629856		-0.0244258999629856	0.0459606606229342	0.0505567266852276		-0.0182228530184035	1	1		-0.0227568168417118	0.161512668871304	0.18315869665818
LH_GrayVol_isthmuscingulate	Isthmuscingulate (left)	cortical volume	32272	0.104477353559935	0.114353322304406	0.023349182212145		-0.023349182212145	0.104477353559935	0.114353322304406		-0.00762590386723899	1	1		-0.0156815227993999	1	1
Left.Caudate	Caudate (left)	subcortical volume	32272	0.268702681031179	0.323030545501964	0.0220553646680076		0.0105604271103372	1	1		0.0220553646680076	0.268702681031179	0.323030545501964		0.0155565395471286	1	1
RH_ThickAvg_rostralanteriorcingulate	Rostralanteriorcingulate (right)	cortical thickness	32272	0.415415633593396	0.494007780489444	0.0214175788017694		0.00989209591149347	1	1		0.0214175788017694	0.415415633593396	0.494007780489444		0.0187626719488967	1	1
LH_SurfArea_isthmuscingulate	Isthmuscingulate (left)	cortical surface area	32272	0.976859543128472	1	0.0201198992471138		0.0201198992471138	0.976859543128472	1		0.00897178394957571	1	1		0.0151718798316113	1	1
LH_GrayVol_entorhinal	Entorhinal (left)	cortical volume	32272	1	1	0.0167853700091963		-0.0167853700091963	1	1		-0.00389657271838697	1	1		-0.0101691987625903	1	1
LH_SurfArea_rostralanteriorcingulate	Rostralanteriorcingulate (left)	cortical surface area	32272	1	1	0.0156190730715748		-0.0156190730715748	1	1		-0.0135244116512078	1	1		-0.0149137383553941	1	1
RH_SurfArea_temporalpole	Temporalpole (right)	cortical surface area	32272	1	1	0.0145453076140601		-0.0145453076140601	1	1		-0.00204587929996312	1	1		-0.00752867851740244	1	1
LH_GrayVol_temporalpole	Temporalpole (left)	cortical volume	32272	1	1	0.0144143466434298		0.00788411520628067	1	1		0.0144143466434298	1	1		0.0135639120677759	1	1
RH_ThickAvg_transversetemporal	Transversetemporal (right)	cortical thickness	32272	1	1	0.0139971358314411		-0.0139971358314411	1	1		0.000926892634914832	1	1		-0.00546677719344694	1	1
RH_SurfArea_isthmuscingulate	Isthmuscingulate (right)	cortical surface area	32272	1	1	0.0107117962193965		0.0102388931474067	1	1		0.0106427934092195	1	1		0.0107117962193965	1	1
RH_ThickAvg_cuneus	Cuneus (right)	cortical thickness	32272	1	1	0.00927969966876151		-0.00912883691039282	1	1		-0.00823439512754896	1	1		-0.00927969966876151	1	1
LH_ThickAvg_pericalcarine	Pericalcarine (left)	cortical thickness	32272	1	1	0.00683386235341969		0.00536038862786295	1	1		0.00615487508471656	1	1		0.00683386235341969	1	1
LH_SurfArea_entorhinal	Entorhinal (left)	cortical surface area	32272	1	1	0.00534203233043577		-0.00534203233043577	1	1		0.000566158421927488	1	1		-0.00238516176635511	1	1
RH_GrayVol_entorhinal	Entorhinal (right)	cortical volume	32272	1	1	0.00432200126364071		-0.0042106109020134	1	1		0.00432200126364071	1	1		0.000571573150221037	1	1
RH_GrayVol_temporalpole	Temporalpole (right)	cortical volume	32272	1	1	0.00378908898398166		-0.00378908898398166	1	1		-0.00216267537948954	1	1		-0.00163913012282211	1	1
