id	structure	category	n	top_pval	top_fdr	top_rhoabs	NA	gap_gm_rho	gap_gm_pval	gap_gm_fdr	NA.1	gap_wm_rho	gap_wm_pval	gap_wm_fdr	NA.2	gap_gwm_rho	gap_gwm_pval	gap_gwm_fdr
LH_GrayVol_frontalpole	Frontalpole (left)	cortical volume	16961	1.03384879024451e-12	1.32236473170809e-12	0.0546872862196697		-0.0546872862196697	1.03384879024451e-12	1.32236473170809e-12		-0.0102897571412375	0.18030402236333	0.195403373989816		-0.0333452559930801	1.40584109009544e-05	1.69936835066482e-05
LH_SurfArea_caudalmiddlefrontal	Caudalmiddlefrontal (left)	cortical surface area	16961	1.37317406157683e-12	1.74623291067574e-12	0.0543869469926472		-0.0543869469926472	1.37317406157683e-12	1.74623291067574e-12		-0.0200695809345238	0.0089637090846248	0.0108352527396564		-0.0389719804095802	3.84858106345381e-07	4.89414932924762e-07
LH_SurfArea_supramarginal	Supramarginal (left)	cortical surface area	16961	2.91733509802961e-12	3.6885846067041e-12	0.053581675374924		-0.053581675374924	2.91733509802961e-12	3.6885846067041e-12		-0.0141296096273834	0.0657908162318319	0.0749947128031244		-0.0339391014466633	9.85481758054585e-06	1.19782313133706e-05
RH_SurfArea_caudalanteriorcingulate	Caudalanteriorcingulate (right)	cortical surface area	16961	2.25586537045228e-11	2.83594503714001e-11	0.0513343053523716		-0.0513343053523716	2.25586537045228e-11	2.83594503714001e-11		-0.0427994403814418	2.47129678552528e-08	3.93974849866349e-08		-0.0489305669848123	1.8313910676988e-10	2.6506975979851e-10
RH_ThickAvg_insula	Insula (right)	cortical thickness	16961	3.56250937504468e-11	4.45313671880585e-11	0.0508191623431134		-0.0508191623431134	3.56250937504468e-11	4.45313671880585e-11		-0.0226510791660149	0.00318107422985245	0.00398113730994449		-0.0381244605028867	6.84100788087518e-07	8.64955019421e-07
RH_ThickAvg_frontalpole	Frontalpole (right)	cortical thickness	16961	3.99932994688078e-11	4.97091857804391e-11	0.0506879653395441		-0.0506879653395441	3.99932994688078e-11	4.97091857804391e-11		-0.0305482789239543	6.9355603566149e-05	9.7186196079954e-05		-0.0438296233453665	1.1323778723847e-08	1.53779711064589e-08
LH_SurfArea_medialorbitofrontal	Medialorbitofrontal (left)	cortical surface area	16961	4.1412914917525e-11	5.11845015834579e-11	0.0506483350988022		-0.0506483350988022	4.1412914917525e-11	5.11845015834579e-11		-0.02248340427053	0.00341330739523851	0.00421869453344085		-0.0380367755970351	7.25559786997575e-07	9.12132303654094e-07
RH_SurfArea_precentral	Precentral (right)	cortical surface area	16961	9.82257830649464e-11	1.20724426113342e-10	0.0496573513792577		-0.0496573513792577	9.82257830649464e-11	1.20724426113342e-10		0.0213789222039196	0.00536973898875167	0.00656301431958537		-0.013649007732715	0.0755254533813072	0.0814490183523901
RH_ThickAvg_medialorbitofrontal	Medialorbitofrontal (right)	cortical thickness	16961	1.07418101787327e-10	1.312887910734e-10	0.0495536149286096		-0.0495536149286096	1.07418101787327e-10	1.312887910734e-10		-0.0140503321217321	0.0673213993970201	0.0763438549863115		-0.0323610174021077	2.50121853644677e-05	2.99058738053418e-05
LH_ThickAvg_cuneus	Cuneus (left)	cortical thickness	16961	3.21499400911302e-10	3.90772752488875e-10	0.0482650131894427		-0.0482650131894427	3.21499400911302e-10	3.90772752488875e-10		-0.0364733427738007	2.02799638569478e-06	3.03509663165205e-06		-0.0456633087259458	2.70244679429961e-09	3.78686811940073e-09
LH_GrayVol_insula	Insula (left)	cortical volume	16961	3.49358492093071e-10	4.22301473958657e-10	0.0481659810732486		-0.0481659810732486	3.49358492093071e-10	4.22301473958657e-10		0.00316041439222941	0.680702495038039	0.690113128609994		-0.0202823395852626	0.00826261071658128	0.0091806785739792
LH_ThickAvg_temporalpole	Temporalpole (left)	cortical thickness	16961	2.79354617561981e-09	3.64425246140294e-09	0.0456216709191447		-0.0455189127241121	3.03135545653063e-09	3.64425246140294e-09		-0.0403370425173059	1.48630992665435e-07	2.31906513378693e-07		-0.0456216709191447	2.79354617561981e-09	3.88974783947062e-09
LH_ThickAvg_transversetemporal	Transversetemporal (left)	cortical thickness	16961	3.33108562310864e-09	5.63722182372231e-09	0.045400042868007		0.026611477168067	0.000529094575076304	0.000570592188807779		0.045400042868007	3.33108562310864e-09	5.63722182372231e-09		0.0412622999872904	7.6637217747507e-08	1.01567397014768e-07
RH_ThickAvg_rostralanteriorcingulate	Rostralanteriorcingulate (right)	cortical thickness	16961	1.28349005518658e-08	2.10722247866453e-08	0.0436658267759439		0.0262301145205844	0.000635726041661959	0.000682242581295761		0.0436658267759439	1.28349005518658e-08	2.10722247866453e-08		0.0399460414775208	1.9580653236506e-07	2.54896077634989e-07
RH_ThickAvg_lateralorbitofrontal	Lateralorbitofrontal (right)	cortical thickness	16961	1.86195202851032e-08	2.22624699061017e-08	0.0431758600050749		-0.0431758600050749	1.86195202851032e-08	2.22624699061017e-08		-0.0128768583233783	0.0935994665713786	0.104143957457572		-0.0289404838122584	0.000163901159402346	0.000192824893414525
LH_ThickAvg_rostralanteriorcingulate	Rostralanteriorcingulate (left)	cortical thickness	16961	2.09304208745733e-08	2.48902302292223e-08	0.0430206901603688		-0.0430206901603688	2.09304208745733e-08	2.48902302292223e-08		-0.0182610098253656	0.0174122970090176	0.0208190507716515		-0.0313489902625924	4.44929260350129e-05	5.29105066362316e-05
LH_ThickAvg_lateralorbitofrontal	Lateralorbitofrontal (left)	cortical thickness	16961	3.31353359357133e-08	3.91923328271878e-08	0.0424061825332188		-0.0424061825332188	3.31353359357133e-08	3.91923328271878e-08		-0.0271356167122789	0.000409537771128959	0.000549379936880311		-0.0368460665564173	1.59305437867047e-06	1.99131797333809e-06
RH_ThickAvg_parahippocampal	Parahippocampal (right)	cortical thickness	16961	4.19453465978703e-08	4.93474665857298e-08	0.0420875133176055		-0.0420875133176055	4.19453465978703e-08	4.93474665857298e-08		0.0165490923301831	0.0311671430557645	0.0364721886822776		-0.0115450686456786	0.132766143413581	0.141045218045364
RH_ThickAvg_lingual	Lingual (right)	cortical thickness	16961	5.99566501532576e-08	7.01620374133866e-08	0.0416002418971063		-0.0416002418971063	5.99566501532576e-08	7.01620374133866e-08		-0.0363538000489115	2.19018752511803e-06	3.23383392970447e-06		-0.041444051275561	6.71752178777171e-08	8.95669571702895e-08
RH_SurfArea_postcentral	Postcentral (right)	cortical surface area	16961	9.7979175541468e-08	1.14049833963614e-07	0.0409214314394451		-0.0409214314394451	9.7979175541468e-08	1.14049833963614e-07		0.0244157211047757	0.00147510171777989	0.00189779168369343		-0.00305464113267601	0.69082750365397	0.69716537065997
LH_SurfArea_caudalanteriorcingulate	Caudalanteriorcingulate (left)	cortical surface area	16961	1.46488163860029e-07	1.69617873943191e-07	0.0403575419584476		-0.0403575419584476	1.46488163860029e-07	1.69617873943191e-07		-0.035524428538613	3.71107794370954e-06	5.30153991958506e-06		-0.0402937626676909	1.53255094083787e-07	2.01892938313971e-07
LH_ThickAvg_parahippocampal	Parahippocampal (left)	cortical thickness	16961	3.15196308725064e-07	3.63053339892744e-07	0.0392621694313767		-0.0392621694313767	3.15196308725064e-07	3.63053339892744e-07		0.00299246535854472	0.696805254664411	0.7031979634228		-0.0186890319661983	0.0149482965692407	0.0164431262261648
LH_GrayVol_pericalcarine	Pericalcarine (left)	cortical volume	16961	5.92298270156943e-07	6.78675101221497e-07	0.038338409104616		-0.038338409104616	5.92298270156943e-07	6.78675101221497e-07		0.0119710835248935	0.119053658740641	0.130959024614705		-0.0105440520055768	0.169773223350155	0.177857662557305
RH_SurfArea_entorhinal	Entorhinal (right)	cortical surface area	16961	3.07565718764617e-06	4.45160908738261e-06	0.0358218392180325		0.0267087694016034	0.000504695275831635	0.000546960397453003		0.0358218392180325	3.07565718764617e-06	4.45160908738261e-06		0.0343910333080261	7.49126881695337e-06	9.2588715715154e-06
LH_SurfArea_rostralanteriorcingulate	Rostralanteriorcingulate (left)	cortical surface area	16961	4.11566438043122e-06	4.69143089997341e-06	0.0353595693769736		-0.0353595693769736	4.11566438043122e-06	4.69143089997341e-06		-0.0284642853681122	0.000209761573614698	0.000284861396266874		-0.0331707582015768	1.55882579428019e-05	1.87399822263192e-05
RH_SurfArea_caudalmiddlefrontal	Caudalmiddlefrontal (right)	cortical surface area	16961	5.78894189932295e-06	6.56477947345902e-06	0.0348109491687171		-0.0348109491687171	5.78894189932295e-06	6.56477947345902e-06		-0.0173956871073336	0.0235011834789126	0.0276484511516619		-0.0271818933528516	0.000400295469791683	0.00046107331599042
LH_GrayVol_temporalpole	Temporalpole (left)	cortical volume	16961	4.6705695170823e-06	6.62919544360068e-06	0.0351570918057776		0.0189856594182362	0.0134261036698395	0.0140654419398319		0.0351570918057776	4.6705695170823e-06	6.62919544360068e-06		0.0312502688876881	4.70223879639864e-05	5.56178782369732e-05
LH_ThickAvg_insula	Insula (left)	cortical thickness	16961	8.25937400702299e-06	9.31826811048748e-06	0.0342307956685218		-0.0342307956685218	8.25937400702299e-06	9.31826811048748e-06		0.00351883278317448	0.646828029958209	0.661870542282818		-0.0139504163051914	0.0692920522425385	0.0750948349426526
LH_GrayVol_isthmuscingulate	Isthmuscingulate (left)	cortical volume	16961	4.55086650090031e-05	5.10811546019422e-05	0.0313087233077833		-0.0313087233077833	4.55086650090031e-05	5.10811546019422e-05		-0.0174005940169015	0.0234620125785734	0.0276484511516619		-0.0240900795118909	0.00170617072691978	0.0019348327831049
LH_ThickAvg_caudalanteriorcingulate	Caudalanteriorcingulate (left)	cortical thickness	16961	5.37528980193545e-05	6.00286170774517e-05	0.0310102508140493		-0.0310102508140493	5.37528980193545e-05	6.00286170774517e-05		-0.0142272424649083	0.0639453800996965	0.0736543645127394		-0.0239939418828778	0.00178049683879084	0.00200876566427685
RH_SurfArea_paracentral	Paracentral (right)	cortical surface area	16961	6.11243501543964e-05	6.7915944615996e-05	0.0307780765582026		-0.0307780765582026	6.11243501543964e-05	6.7915944615996e-05		0.00461143825429763	0.548214164113959	0.566230592042587		-0.0130307869670052	0.0897432631070735	0.0963098433344204
LH_SurfArea_paracentral	Paracentral (left)	cortical surface area	16961	0.000159017103508376	0.000218648517324017	0.0289983948346798		-0.0253087492897137	0.000981177786049866	0.00104785977150957		0.0289983948346798	0.000159017103508376	0.000218648517324017		0.00452906405483793	0.555383375199836	0.568299267646344
Right.Caudate	Caudate (right)	subcortical volume	16961	0.000259921165220495	0.000287350031902055	0.0280445893777768		0.0280445893777768	0.000259921165220495	0.000287350031902055		0.0238760639631084	0.00187568915572718	0.00238526944658948		0.027878996340023	0.000282645608010921	0.000330755498736184
RH_ThickAvg_cuneus	Cuneus (right)	cortical thickness	16961	0.000323150473933121	0.000355465521326433	0.0276125762532175		-0.0276125762532175	0.000323150473933121	0.000355465521326433		-0.0203428495912953	0.00807238416994408	0.0098117376651254		-0.0254926890291464	0.000900721128299701	0.00102672874728463
RH_ThickAvg_caudalanteriorcingulate	Caudalanteriorcingulate (right)	cortical thickness	16961	0.000341724010912483	0.000374026280600728	0.0275007254291082		-0.0275007254291082	0.000341724010912483	0.000374026280600728		-0.00912911969040363	0.234562726273227	0.252959802843676		-0.0192336032997601	0.012260566591717	0.0135543952270238
RH_GrayVol_isthmuscingulate	Isthmuscingulate (right)	cortical volume	16961	0.000352654386929437	0.000384079035269684	0.0274375323576975		-0.0274375323576975	0.000352654386929437	0.000384079035269684		0.00421073599315475	0.583510735522165	0.599870849602226		-0.0092667250967969	0.227584120229771	0.236172200238442
RH_ThickAvg_pericalcarine	Pericalcarine (right)	cortical thickness	16961	0.000784189842500471	0.000898550861198456	0.0257881159631675		0.0213700515691589	0.00538889786831931	0.00569979582226081		0.0242730123035241	0.00157256587998825	0.00201142147440358		0.0257881159631675	0.000784189842500471	0.000898550861198456
RH_GrayVol_pericalcarine	Pericalcarine (right)	cortical volume	16961	0.000710269658721414	0.000935684580351563	0.0259974353363158		-0.0212539167714056	0.00564548272898752	0.00594261339893423		0.0259974353363158	0.000710269658721414	0.000935684580351563		0.00714147431783431	0.352437438337743	0.364019889362927
LH_SurfArea_temporalpole	Temporalpole (left)	cortical surface area	16961	0.003043991325248	0.00323515986258242	0.022755368379074		-0.022755368379074	0.003043991325248	0.00323515986258242		-0.0194634134442702	0.0112612550788101	0.0135381208597717		-0.0227447063658301	0.00305775456874713	0.00341475129504756
RH_ThickAvg_transversetemporal	Transversetemporal (right)	cortical thickness	16961	0.00318490984795559	0.00398113730994449	0.0226482204656964		0.00238185403704612	0.756461194785032	0.763401205746363		0.0226482204656964	0.00318490984795559	0.00398113730994449		0.0152355479282169	0.0472704573811031	0.0514826763556568
RH_SurfArea_temporalpole	Temporalpole (right)	cortical surface area	16961	0.0168808124791305	0.0176008471346384	0.0183486133885841		-0.0183486133885841	0.0168808124791305	0.0176008471346384		-0.00512024601867609	0.504970736991435	0.526509773166425		-0.0116662921687133	0.128745295189567	0.137494975445169
RH_GrayVol_entorhinal	Entorhinal (right)	cortical volume	16961	0.0653051478421871	0.0748288152358394	0.0141550826908027		0.00492021371630519	0.521754467432246	0.53141658719951		0.0141550826908027	0.0653051478421871	0.0748288152358394		0.0115276488400566	0.133351842515617	0.141045218045364
RH_GrayVol_temporalpole	Temporalpole (right)	cortical volume	16961	0.0884971960191923	0.0993335873684811	0.0130816636801422		0.00152690044017342	0.842410501815291	0.846257125111251		0.0130816636801422	0.0884971960191923	0.0993335873684811		0.00975032110819979	0.2042354710908	0.212946936682351
LH_GrayVol_entorhinal	Entorhinal (left)	cortical volume	16961	0.118375392468448	0.122842388410654	0.0119931312693715		-0.0119931312693715	0.118375392468448	0.122842388410654		0.00478144310666588	0.533564331138771	0.553698834200611		-0.0023122124531916	0.763366128487566	0.766851818571984
RH_SurfArea_isthmuscingulate	Isthmuscingulate (right)	cortical surface area	16961	0.129527610340189	0.141771513805182	0.0116424784453293		0.00622651512102255	0.417517848073668	0.431239091907075		0.0116424784453293	0.129527610340189	0.141771513805182		0.0109151187955196	0.15524351289896	0.163414224104168
Left.Caudate	Caudate (left)	subcortical volume	16961	0.324651036408185	0.346714699076702	0.00756442859519765		0.00476591462951837	0.534894213190276	0.542289064063874		0.00756442859519765	0.324651036408185	0.346714699076702		0.00583099029550844	0.447712541279024	0.460265229352268
LH_SurfArea_isthmuscingulate	Isthmuscingulate (left)	cortical surface area	16961	0.373087394001913	0.394611666732793	0.00684067844721259		0.00580435986345685	0.449789167535383	0.462400078774693		-0.00684067844721259	0.373087394001913	0.394611666732793		0.000249477178568176	0.974086611429906	0.974086611429906
LH_ThickAvg_pericalcarine	Pericalcarine (left)	cortical thickness	16961	0.414774574189497	0.434525744388997	0.00626326530584009		-0.000725902948058396	0.924698759896102	0.924698759896102		0.00626326530584009	0.414774574189497	0.434525744388997		0.00415905503658877	0.588139137868046	0.599030603384121
LH_SurfArea_entorhinal	Entorhinal (left)	cortical surface area	16961	0.503784838325637	0.515500764798326	0.00513451045984804		-0.00513451045984804	0.503784838325637	0.515500764798326		-0.00174759872401678	0.81999817353705	0.81999817353705		-0.00343711192590885	0.654490580374254	0.663538837245788
