varName	description	ntotal	top_rhoAbs	top_pvalue	top_fdr	NA	gap_gm_beta	gap_gm_se	gap_gm_rho	gap_gm_pvalue	gap_gm_fdr	NA.1	gap_wm_beta	gap_wm_se	gap_wm_rho	gap_wm_pvalue	gap_wm_fdr	NA.2	gap_gwm_beta	gap_gwm_se	gap_gwm_rho	gap_gwm_pvalue	gap_gwm_fdr	NA.3	n	varType	resType	custom_category	Path
41210#W572	Operative procedures - secondary OPCS4: W57.2 Primary excision arthroplasty of joint NEC	32633	0.00806240057485012	0.145270023061151	0.520574132027854		0.0635863183481001	0.0436592447506228	0.00806240057485012	0.145270023061151	0.520574132027854		-0.0125422132381192	0.0439505990485972	-0.00157943700211886	0.775406124929374	0.953086275940294		0.0285643020569218	0.0455918756775479	0.00346809249109346	0.53099895580179	0.852471062648135		32589/44(32633)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
22601#51112476	Job coding: farmer, farming contractor, herd manager, smallholder, bailiff	18195	0.0115784118854696	0.118331002750577	0.521817680602034		-0.0418616306704384	0.0415842433856498	-0.00746435364638609	0.314016120432315	0.726655651852514		-0.0651000864907971	0.0416866631266988	-0.0115784118854696	0.118331002750577	0.562249296048393		-0.06535636407191	0.0437484007694121	-0.0110780742911657	0.135092472334189	0.521817680602034		18147/48(18195)	CAT-MUL	LOGISTIC-BINARY	Work environment	Online follow-up > Work environment > Employment history
22617#5111	Job code - historical: Farmers	18195	0.0115784118854696	0.118331002750577	0.521817680602034		-0.0418616306704384	0.0415842433856498	-0.00746435364638609	0.314016120432315	0.726655651852514		-0.0651000864907971	0.0416866631266988	-0.0115784118854696	0.118331002750577	0.562249296048393		-0.06535636407191	0.0437484007694121	-0.0110780742911657	0.135092472334189	0.521817680602034		18147/48(18195)	CAT-MUL	LOGISTIC-BINARY	Work environment	Online follow-up > Work environment > Employment history
20543	Number of things worried about during worst period of anxiety	6780	0.0176595362935075	0.145915304152132	0.522083632423176		0.0104104412642564	0.00716036440301383	0.0176595362935075	0.145915304152132	0.522083632423176		0.00538596822697934	0.00721504793649284	0.00906817452770676	0.4553045046631	0.847618960577097		0.00877729237236455	0.00752824311124072	0.0141624144619391	0.243578526597744	0.66479961360216		3097/3683(6780)	CAT-SIN	LOGISTIC-BINARY	Mental health	Online follow-up > Mental health > Anxiety
20097#1	Size of rose wine glass drunk: small (125ml)	4975	0.0235819814660306	0.0962219600453254	0.522269130932211		0.0169843903617029	0.0490220083936704	0.00491706009148542	0.72877702825878	0.929728505453246		0.0830363629745369	0.0499332933412219	0.0235819814660306	0.0962219600453254	0.522269130932211		0.0567962645859555	0.0516326646492852	0.0156075029020087	0.270997906725514	0.695450095173948		4939/36(4975)	CAT-MUL	LOGISTIC-BINARY	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Alcoholic beverages yesterday
41272#U264	Operative procedures - OPCS4: U26.4 Urodynamics NEC	32633	0.00919824931609158	0.096583593830645	0.522269130932211		-0.0132268316653288	0.0672550613993694	-0.00108860341306798	0.844104562157364	0.965625102739089		-0.113887319240317	0.0684743950181092	-0.00919824931609158	0.096583593830645	0.522269130932211		-0.0798334927919475	0.0718441573863832	-0.00615087207284057	0.266517650625318	0.691966776902737		32614/19(32633)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41200#X654	Operative procedures - main OPCS4: X65.4 Delivery of a fraction of external beam radiotherapy NEC	32633	0.00919256678791891	0.0967897344220422	0.522285708261281		0.0439897555260694	0.0478098001916205	0.00509368169288631	0.357501023802247	0.754929165843299		0.0779556970436247	0.0469299989954766	0.00919256678791891	0.0967897344220422	0.522285708261281		0.0662388625477255	0.0493263891307495	0.00743291205934841	0.179361929333036	0.588679031630609		32596/37(32633)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41200#N111	Operative procedures - main OPCS4: N11.1 Excision of hydrocele sac	32633	0.00919016215186721	0.0968770713879053	0.522285708261281		-0.00358737139659078	0.0527342538281965	-0.000376780537813564	0.945736407351884	0.991537635040746		0.0862548576745894	0.0519562865717415	0.00919016215186721	0.0968770713879053	0.522285708261281		0.05236880949408	0.0547557516448773	0.00529661761480987	0.338669616462215	0.751501293916601		32605/28(32633)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
22675	Maximum carotid IMT (intima-medial thickness) at 150 degrees	31080	0.00941661077277314	0.0968896030625225	0.522285708261281		0.00196312309570662	0.00152780585271982	0.0072886811084216	0.198808941911548	0.600920162161643		-0.00256537998498527	0.0015453081261135	-0.00941661077277314	0.0968896030625225	0.522285708261281		-0.000498268282480673	0.00160931909054611	-0.00175633342716223	0.756847146621737	0.937036257686441		31080	CONTINUOUS	LINEAR	Physical measures	UK Biobank Assessment Centre > Physical measures > Carotid ultrasound
41272#E856	Operative procedures - OPCS4	32633	0.00804413925899099	0.146183618145239	0.522779760551692		0.120639388262343	0.0830710198045067	0.00804413925899099	0.146183618145239	0.522779760551692		0.0885735415871591	0.0807530140507706	0.00606768151072878	0.273039669041677	0.752756842709849		0.111714395182866	0.0854131461762225	0.0072419555047871	0.190797016814705	0.607994281246923		32621/12(32633)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41210#Z569	Operative procedures - secondary OPCS4: Z56.9 Muscle of hand NEC	32633	0.00804009755148612	0.146386413595983	0.522977267927584		-0.0543973179422025	0.0374604386272804	-0.00804009755148612	0.146386413595983	0.522977267927584		-0.0236991937658727	0.0371881886810753	-0.00352763799754391	0.523969599812698	0.870626595081719		-0.0423771733054112	0.039094702795361	-0.00600173672556761	0.278286588190407	0.702705855751195		32573/60(32633)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41272#Z569	Operative procedures - OPCS4: Z56.9 Muscle of hand NEC	32633	0.00804009755148612	0.146386413595983	0.522977267927584		-0.0543973179422025	0.0374604386272804	-0.00804009755148612	0.146386413595983	0.522977267927584		-0.0236991937658727	0.0371881886810753	-0.00352763799754391	0.523969599812698	0.870626595081719		-0.0423771733054112	0.039094702795361	-0.00600173672556761	0.278286588190407	0.702705855751195		32573/60(32633)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
20003#1140882910	Treatment/medication code: daktacort cream	32633	0.00803683566996102	0.14655023763071	0.523035289187549		0.0826643894448572	0.0569529470672726	0.00803683566996102	0.14655023763071	0.523035289187549		0.0155926719204353	0.0561723213256996	0.00153631970528426	0.781379370135738	0.954642028931215		0.0550827172294628	0.0588630055104656	0.00518053231448738	0.3493624501668	0.759982472459584		32608/25(32633)	CAT-MUL	LOGISTIC-BINARY	Medications	UK Biobank Assessment Centre > Verbal interview > Medications
41272#H209	Operative procedures - OPCS4: H20.9 Unspecified endoscopic extirpation of lesion of colon	32633	0.00803455292853938	0.146664968932382	0.523181328531819		0.056810653615337	0.0391487569766687	0.00803455292853938	0.146664968932382	0.523181328531819		0.0150421123468203	0.0396213206936351	0.00210156783989308	0.70422071158903	0.932062759770109		0.0374877121481085	0.0411160950847932	0.00504796244721336	0.361832830653314	0.762134590484523		32581/52(32633)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41272#Q021	Operative procedures - OPCS4: Q02.1 Avulsion of lesion of cervix uteri	32633	0.00916852872428494	0.0976656394694818	0.524247566760049		-0.00214297750395286	0.0413513578599901	-0.000286855294723573	0.958673956919123	0.993432895708004		-0.070445074802935	0.0425205254622326	-0.00916852872428494	0.0976656394694818	0.524247566760049		-0.0457014708229693	0.0439728061939829	-0.00575241933377878	0.298740907623029	0.718597011527016		32583/50(32633)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41210#Z063	Operative procedures - secondary OPCS4: Z06.3 Lumbar spinal cord	32633	0.00916543904504554	0.097778679917718	0.524247566760049		0.0440675133777128	0.0504885647147668	0.00483112996794041	0.382822229939165	0.77243726335308		0.0843804109743914	0.0509535948596419	0.00916543904504554	0.097778679917718	0.524247566760049		0.0739772554243383	0.0528428050214806	0.00774810603580793	0.161613967554377	0.565688791123666		32600/33(32633)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41272#Z063	Operative procedures - OPCS4: Z06.3 Lumbar spinal cord	32633	0.00916543904504554	0.097778679917718	0.524247566760049		0.0440675133777128	0.0504885647147668	0.00483112996794041	0.382822229939165	0.77243726335308		0.0843804109743914	0.0509535948596419	0.00916543904504554	0.097778679917718	0.524247566760049		0.0739772554243383	0.0528428050214806	0.00774810603580793	0.161613967554377	0.565688791123666		32600/33(32633)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
22601#42173304	Job coding: typist, shorthand typist, transcriber, stenographer	18195	0.0114572880848481	0.122230968039246	0.524357357841935		-0.013567808100453	0.0137721307542195	-0.00730458018715703	0.324487289075879	0.733641436991971		-0.0213747705820326	0.0138320935450994	-0.0114572880848481	0.122230968039246	0.568859554472867		-0.0214872515832024	0.0144493970940696	-0.0110255945883268	0.136951868491828	0.524357357841935		17686/509(18195)	CAT-MUL	LOGISTIC-BINARY	Work environment	Online follow-up > Work environment > Employment history
22617#4217	Job code - historical: Typists	18195	0.0114572880848481	0.122230968039246	0.524357357841935		-0.013567808100453	0.0137721307542195	-0.00730458018715703	0.324487289075879	0.733641436991971		-0.0213747705820326	0.0138320935450994	-0.0114572880848481	0.122230968039246	0.568859554472867		-0.0214872515832024	0.0144493970940696	-0.0110255945883268	0.136951868491828	0.524357357841935		17686/509(18195)	CAT-MUL	LOGISTIC-BINARY	Work environment	Online follow-up > Work environment > Employment history
41272#W281	Operative procedures - OPCS4: W28.1 Application of internal fixation to bone NEC	32633	0.00822970907075658	0.13710216708007	0.524436136137904		0.0298811501076234	0.021401523090831	0.00772935656284725	0.162631171622579	0.546183126660682		0.0256347957226201	0.0214718563576812	0.0066089927965584	0.232525688318165	0.715954491168738		0.0331946619281243	0.0223288541793866	0.00822970907075658	0.13710216708007	0.524436136137904		32447/186(32633)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
40006#C833	Type of cancer: ICD10: C83.3 Large cell (diffuse)	32633	0.00802278878625999	0.147257328011115	0.524766184486065		0.077125318355196	0.0532329180847414	0.00802278878625999	0.147257328011115	0.524766184486065		0.0371711718990203	0.0529797487427503	0.00388288287212029	0.483046374565539	0.862426373531622		0.0638183526859406	0.0551359408097347	0.00640782057699822	0.247053500950969	0.667471672058676		32604/29(32633)	CAT-MUL	LOGISTIC-BINARY	Cancer register	Health-related outcomes > Cancer register
40011#9680	Histology of cancer tumour: Malignant lymphoma, large B-cell, diffuse	32633	0.00802278878625999	0.147257328011115	0.524766184486065		0.077125318355196	0.0532329180847414	0.00802278878625999	0.147257328011115	0.524766184486065		0.0371711718990203	0.0529797487427503	0.00388288287212029	0.483046374565539	0.862426373531622		0.0638183526859406	0.0551359408097347	0.00640782057699822	0.247053500950969	0.667471672058676		32604/29(32633)	CAT-MUL	LOGISTIC-BINARY	Cancer register	Health-related outcomes > Cancer register
4825	Noisy workplace	10912	0.0138688194494482	0.147407232986359	0.525036415782569		0.0101961988668995	0.0064613973003811	0.0138688194494482	0.147407232986359	0.525036415782569		0.00604453872695986	0.00668532140687919	0.00810638753360548	0.397135785399804	0.827068112849221		0.00923192160918293	0.00698793653824127	0.0118621334871532	0.215309119686523	0.631106647270471		10912	CAT-SIN	ORDERED-LOGISTIC	Medical history and conditions	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Hearing
41200#C391	Operative procedures - main OPCS4: C39.1 Excision of lesion of conjunctiva	32633	0.00824771386503184	0.136244731495903	0.52531921652252		-0.0677023653614255	0.0544480668996116	-0.00688329336218055	0.213708979933748	0.623361831181237		-0.0817650320414496	0.0548522823317634	-0.00824771386503184	0.136244731495903	0.593548037395796		-0.0855175874537464	0.057572468878795	-0.00822222359212803	0.137459867696813	0.52531921652252		32604/29(32633)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41272#S359	Operative procedures - OPCS4: S35.9 Unspecified split autograft of skin	32633	0.00821867933103562	0.137629484351343	0.52531921652252		0.0515332142249664	0.036206640463505	0.00788014830666718	0.15458594890855	0.537870160047722		0.041963623435306	0.0355177027070781	0.0065397752450358	0.237454297160925	0.720904348731309		0.0554633561809904	0.037360685655895	0.00821867933103562	0.137629484351343	0.52531921652252		32569/64(32633)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41200#P291	Operative procedures - main OPCS4: P29.1 Freeing of adhesions of vagina	32633	0.00821439604767219	0.137834683448473	0.525327702384876		-0.117208106839165	0.0830857949404961	-0.00780755198861274	0.158420633269167	0.542718921513705		-0.108203042217193	0.0841533477188475	-0.00711381068165342	0.198766067181277	0.673448319398132		-0.131039377691333	0.0883097271165508	-0.00821439604767219	0.137834683448473	0.525327702384876		32620/13(32633)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41251#1002	Sources of admission to hospital (recoded): Usual Place of residence: Living alone	32521	0.00915976038731281	0.0985648878946872	0.525761685278213		0.0220924178056242	0.0331679712337497	0.00369384380862217	0.505336746548357	0.835890593186235		0.0535614565347943	0.0324246465348647	0.00915976038731281	0.0985648878946872	0.525761685278213		0.0468201368668866	0.0342358917000205	0.00758355072134361	0.171442658646731	0.57893547617343		32442/79(32521)	CAT-MUL	LOGISTIC-BINARY	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration
41200#W848	Operative procedures - main OPCS4: W84.8 Other specified therapeutic endoscopic operations on other joint structure	32633	0.0080127723772666	0.147763123654366	0.526025373726577		0.0398321378068972	0.0275184924945887	0.0080127723772666	0.147763123654366	0.526025373726577		-0.00707573022919681	0.0281129089930198	-0.00139330225013408	0.801282931076144	0.956813171184088		0.0154398498161707	0.0291018879633704	0.00293718121769916	0.595712456051014	0.877486628866017		32524/109(32633)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
20003#1140852976	Treatment/medication code: multivitamins	32633	0.00801138440860726	0.147833316092458	0.526025373726577		0.0125421225860213	0.00866661433126387	0.00801138440860726	0.147833316092458	0.526025373726577		0.00882347780471871	0.0087301769360822	0.00559509222735693	0.312152267255108	0.776328165019019		0.0116859295969439	0.00909773644363344	0.0071108003025708	0.198956157638681	0.614734631797285		31480/1153(32633)	CAT-MUL	LOGISTIC-BINARY	Medications	UK Biobank Assessment Centre > Verbal interview > Medications
6138#5	Qualifications: NVQ or HND or HNC or equivalent	32430	0.00803434871547443	0.147937755568663	0.526132870783082		0.00589927793846353	0.00407744714840281	0.00803434871547443	0.147937755568663	0.526132870783082		0.00147338711887471	0.00412985641911951	0.00198123040802492	0.721259327890309	0.936871415160097		0.00431208177845355	0.00430169205710274	0.00556666503433554	0.316127217382746	0.734658923543903		25971/6459(32430)	CAT-MUL	LOGISTIC-BINARY	Sociodemographics	UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Education
2415	Had major operations	15473	0.0116243411274032	0.148187857039382	0.526494000348441		0.00667012470055049	0.00461321887931858	0.0116243411274032	0.148187857039382	0.526494000348441		0.00146166572099556	0.00464418550804206	0.00253049708786026	0.752951099837311	0.945280955762904		0.00408878491560757	0.0048537446846598	0.00677291220839395	0.399535610019152	0.786204443036021		6691/8782(15473)	CAT-SIN	LOGISTIC-BINARY	Medical history and conditions	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Operations
100005	Carbohydrate	4977	0.0204921451399067	0.148264175892335	0.526501241846128		-0.00584954603400696	0.00404655332909269	-0.0204921451399067	0.148264175892335	0.526501241846128		-0.00496987333242218	0.00415303306860359	-0.0169657679872192	0.231372702868564	0.715831391502567		-0.00609545023080693	0.00428534602952177	-0.0201639110671933	0.154874170368969	0.554698392913215		4977	CONTINUOUS	LINEAR	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Estimated nutrients yesterday
41210#O111	Operative procedures - secondary OPCS4: O11.1 Gastro-oesophageal junction	32633	0.00890074614744315	0.107857264177469	0.526669194185009		0.0344028074338476	0.0346894166095417	0.00549023079736011	0.321308206954516	0.731931937281407		0.0551670010581859	0.034306927517264	0.00890074614744315	0.107857264177469	0.544470261097255		0.0533356485583823	0.036010541434081	0.00819892949392152	0.138577602589594	0.526669194185009		32563/70(32633)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41272#O111	Operative procedures - OPCS4: O11.1 Gastro-oesophageal junction	32633	0.00890074614744315	0.107857264177469	0.526669194185009		0.0344028074338476	0.0346894166095417	0.00549023079736011	0.321308206954516	0.731931937281407		0.0551670010581859	0.034306927517264	0.00890074614744315	0.107857264177469	0.544470261097255		0.0533356485583823	0.036010541434081	0.00819892949392152	0.138577602589594	0.526669194185009		32563/70(32633)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41272#M292	Operative procedures - OPCS4: M29.2 Endoscopic insertion of tubal prosthesis into ureter NEC	32633	0.0089387694722121	0.106360828209959	0.526699620837954		0.0311425879279802	0.0281668483395678	0.00612098662324356	0.268848179475405	0.681376495312947		0.0454305182055861	0.0281331894023954	0.0089387694722121	0.106360828209959	0.542741445971697		0.0434511573883475	0.0293770534695964	0.0081879725999568	0.139105768934629	0.526699620837954		32530/103(32633)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41200#M141	Operative procedures - main OPCS4: M14.1 Extracorporeal shock wave lithotripsy of calculus of kidney	32633	0.0089290647112247	0.106741192957752	0.526699620837954		0.0259000732185764	0.026835707369081	0.00534317890790824	0.334440424394305	0.738247813175594		0.0433757519289361	0.0268904460823254	0.0089290647112247	0.106741192957752	0.542741445971697		0.0414959569348801	0.0280471312337568	0.00819038904475162	0.138989153567394	0.526699620837954		32519/114(32633)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41272#M141	Operative procedures - OPCS4: M14.1 Extracorporeal shock wave lithotripsy of calculus of kidney	32633	0.0089290647112247	0.106741192957752	0.526699620837954		0.0259000732185764	0.026835707369081	0.00534317890790824	0.334440424394305	0.738247813175594		0.0433757519289361	0.0268904460823254	0.0089290647112247	0.106741192957752	0.542741445971697		0.0414959569348801	0.0280471312337568	0.00819038904475162	0.138989153567394	0.526699620837954		32519/114(32633)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41210#C866	Operative procedures - secondary OPCS4: C86.6 Examination of eye under anaesthetic	32633	0.00799999358623942	0.148410336319137	0.526756366464719		-0.106705353716402	0.0739077098250592	-0.00799999358623942	0.148410336319137	0.526756366464719		-0.0115360526070168	0.0734582320843581	-0.000869187626160699	0.875236517634369	0.979171188032585		-0.0641447375459917	0.0772754497083298	-0.00459955546713929	0.406044297343681	0.790019758323363		32618/15(32633)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
4270	Volume level set by participant (left)	10794	0.01450887384811	0.131706489056447	0.526872344633135		0.00639850570879678	0.00466674063920019	0.011983957961747	0.213117965384359	0.62266287660525		0.00787023469226674	0.00485127672137118	0.01450887384811	0.131706489056447	0.583441684426926		0.00802860829960054	0.00505832985543514	0.0142225964845405	0.139499471733082	0.526872344633135		10794	CAT-SIN	ORDERED-LOGISTIC	Physical measures	UK Biobank Assessment Centre > Physical measures > Hearing test
41200#U103	Operative procedures - main OPCS4: U10.3 Cardiac magnetic resonance imaging	32633	0.00815285852074333	0.140808854230888	0.527734443193553		0.0945189713597261	0.076917948900214	0.00680289027938084	0.219107005840514	0.631056666963658		0.0995126158337533	0.0748012186062929	0.00735579572910488	0.183917009314828	0.659011408448979		0.115370476191614	0.0782616931740648	0.00815285852074333	0.140808854230888	0.527734443193553		32619/14(32633)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41229#5JX	PCT responsible for patient data: BURY PCT	32633	0.00798609835979153	0.149116548047948	0.528515354295044		0.0219176452180882	0.0151934142497037	0.00798609835979153	0.149116548047948	0.528515354295044		0.0138421030059258	0.0153523593568974	0.00499138958411198	0.367238316915218	0.812715262376055		0.0206211272607963	0.0159821248701367	0.00714295870575399	0.196932376508234	0.613887556993033		32271/362(32633)	CAT-MUL	LOGISTIC-BINARY	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration
22601#53162547	Job coding: window fitter, window fabricator, glazier, double glazing installer	18195	0.0106948018214254	0.149129614643071	0.528515354295044		-0.126363879893776	0.0876773094517052	-0.0106948018214254	0.149129614643071	0.528515354295044		-0.064573055099893	0.0853404949325885	-0.00561220411201619	0.449053436538345	0.846027593086101		-0.104059401048282	0.0915065278581427	-0.00844034788606706	0.254917292304154	0.678500783506468		18183/12(18195)	CAT-MUL	LOGISTIC-BINARY	Work environment	Online follow-up > Work environment > Employment history
22617#5316	Job code - historical: Glaziers, window fabricators and fitters	18195	0.0106948018214254	0.149129614643071	0.528515354295044		-0.126363879893776	0.0876773094517052	-0.0106948018214254	0.149129614643071	0.528515354295044		-0.064573055099893	0.0853404949325885	-0.00561220411201619	0.449053436538345	0.846027593086101		-0.104059401048282	0.0915065278581427	-0.00844034788606706	0.254917292304154	0.678500783506468		18183/12(18195)	CAT-MUL	LOGISTIC-BINARY	Work environment	Online follow-up > Work environment > Employment history
41272#F241	Operative procedures - OPCS4: F24.1 Biopsy of lesion of tongue	32633	0.00911742353350544	0.0995488684721948	0.528652327265449		-0.0125940517151643	0.0268324798654428	-0.0025984566506227	0.638792207420098	0.901944057010688		-0.0446394880829842	0.0271020639039332	-0.00911742353350544	0.0995488684721948	0.528652327265449		-0.0357247614361919	0.0282651689099337	-0.00699708940204921	0.20623402558974	0.623363229586387		32517/116(32633)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
6016	Chest pain felt outside physical activity	5282	0.0226582003852268	0.0995890050553128	0.528652327265449		0.0177496336113583	0.023255211487331	0.00946652819927481	0.49151391584077	0.832300764185114		0.0428475639154969	0.0244912323620502	0.0226582003852268	0.0995890050553128	0.528652327265449		0.0348567183422725	0.0251997537622784	0.0177195118715699	0.197827481047676	0.614485356995119		5282	CAT-SIN	ORDERED-LOGISTIC	Physical measures	UK Biobank Assessment Centre > Physical measures > ECG during exercise
41272#H564	Operative procedures - OPCS4: H56.4 Excision of anal fissure	32633	0.00798353113011453	0.149247305314373	0.52866811597615		0.127135762696212	0.088134299854613	0.00798353113011453	0.149247305314373	0.52866811597615		-0.00115773249049525	0.0932341976275129	-6.86207882823139e-05	0.990109919303503	0.996678917201278		0.070167323439081	0.0943664028874043	0.00411354521405828	0.45743369404244	0.817466677019368		32623/10(32633)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41272#L858	Operative procedures - OPCS4: L85.8 Other specified ligation of varicose vein of leg	32633	0.00797400169981965	0.149733435145782	0.529478618755635		0.134028965386934	0.0932187754062597	0.00797400169981965	0.149733435145782	0.529478618755635		0.0511735488365411	0.0886945652659152	0.0031893572276142	0.564527247159343	0.887042137791905		0.099734853362454	0.0937644109321395	0.00588797703052309	0.28749829024336	0.709052228042497		32623/10(32633)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41200#C126	Operative procedures - main OPCS4: C12.6 Wedge excision of lesion of eyelid	32633	0.00797318958708958	0.149774919667755	0.529478618755635		-0.124178386344788	0.086290945441907	-0.00797318958708958	0.149774919667755	0.529478618755635		-0.0791678349401169	0.0869017619548525	-0.00503967754285724	0.362621314623577	0.80775720692727		-0.114321672190866	0.0912306746795145	-0.00694472957864864	0.209649477996268	0.624234751217908		32622/11(32633)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41272#C126	Operative procedures - OPCS4: C12.6 Wedge excision of lesion of eyelid	32633	0.00797318958708958	0.149774919667755	0.529478618755635		-0.124178386344788	0.086290945441907	-0.00797318958708958	0.149774919667755	0.529478618755635		-0.0791678349401169	0.0869017619548525	-0.00503967754285724	0.362621314623577	0.80775720692727		-0.114321672190866	0.0912306746795145	-0.00694472957864864	0.209649477996268	0.624234751217908		32622/11(32633)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41200#B287	Operative procedures - main OPCS4: B28.7 Wire guided excision of lesion of breast	32633	0.00910583289188534	0.0999799884396208	0.529639878968634		0.0168874343549221	0.0554375810402202	0.00168560700436487	0.760755089907621	0.939245569986453		0.0915977546792091	0.0556477764570939	0.00910583289188534	0.0999799884396208	0.529639878968634		0.0595319526214811	0.0578347067170204	0.00569507663990796	0.30358385220904	0.723781481485932		32605/28(32633)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41200#F203	Operative procedures - main OPCS4: F20.3 Biopsy of lesion of gingiva	32633	0.00872536166866074	0.114976508945188	0.529737608576543		0.053572595935431	0.0480410976217973	0.00617295912951658	0.264804213791926	0.678323790586329		0.0758202253525673	0.0480956607706994	0.00872536166866074	0.114976508945188	0.554761727315412		0.073586233463097	0.0500981482385608	0.00813097096666929	0.141878515361421	0.529737608576543		32598/35(32633)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41272#N101	Operative procedures - OPCS4: N10.1 Insertion of prosthetic replacement for testis	32633	0.00812716426017973	0.142065187406266	0.529977920176639		0.112189487852178	0.0845220038927448	0.00735522667091582	0.183950937703524	0.574380725305101		0.116577755757808	0.0872293505089424	0.00740263356971331	0.181140305244894	0.656242485470854		0.131920101466646	0.0899489632458597	0.00812716426017973	0.142065187406266	0.529977920176639		32622/11(32633)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41210#G452	Operative procedures - secondary OPCS4: G45.2 Fibreoptic endoscopic ultrasound examination of upper gastrointestinal tract	32633	0.0079600666925407	0.150446482285918	0.530943449025152		-0.133186148295331	0.0926348245041408	-0.0079600666925407	0.150446482285918	0.530943449025152		-0.0202762854845188	0.0923718699284483	-0.0012135992158847	0.826474498874551	0.962119337141907		-0.0876347105139352	0.0974216907936371	-0.00497685441204236	0.368635223012046	0.767562495457413		32623/10(32633)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41210#U091	Operative procedures - secondary OPCS4: U09.1 Computed tomography of pelvis	32633	0.00908885189919132	0.100614292128063	0.531315834096653		0.0159016146400717	0.0519982262840849	0.00169303739623656	0.759732862748439	0.939245569986453		0.0841054865749058	0.0512107949515673	0.00908885189919132	0.100614292128063	0.531315834096653		0.0609578751962549	0.0538369565933427	0.0062676529254719	0.257544321602999	0.681202241133238		32602/31(32633)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
