id	structure	category	n	top_pval	top_fdr	top_rhoabs	NA	gap_gm_rho	gap_gm_pval	gap_gm_fdr	NA.1	gap_wm_rho	gap_wm_pval	gap_wm_fdr	NA.2	gap_gwm_rho	gap_gwm_pval	gap_gwm_fdr
RH_SurfArea_superiorparietal	Superiorparietal (right)	cortical surface area	32278	3.09938581687935e-22	4.01096988066739e-22	0.0539427576431823		-0.0539427576431823	3.09938581687935e-22	4.01096988066739e-22		-0.0221581385855622	6.86510086039784e-05	8.25312671741817e-05		-0.038745306282096	3.33788391247477e-12	4.34517432393165e-12
LH_ThickAvg_insula	Insula (left)	cortical thickness	32278	1.33770969057324e-21	1.72103001126382e-21	0.0531073811562085		-0.0531073811562085	1.33770969057324e-21	1.72103001126382e-21		-0.02815606245023	4.21732271385466e-07	5.49000589969246e-07		-0.0414113512060757	9.90156097931151e-14	1.3043972547596e-13
LH_SurfArea_superiorparietal	Superiorparietal (left)	cortical surface area	32278	1.82705150181819e-20	2.31006511724139e-20	0.0515807481518603		-0.0515807481518603	1.82705150181819e-20	2.31006511724139e-20		-0.0198564665555986	0.000360664136642716	0.000426591989577406		-0.0361363363841934	8.38377034894291e-11	1.06614420622395e-10
LH_SurfArea_posteriorcingulate	Posteriorcingulate (left)	cortical surface area	32278	2.10734852162221e-20	2.97190176126209e-20	0.0514961214734552		-0.0468176685139521	3.93546141656855e-17	4.81000839802823e-17		-0.0474855253165145	1.40181863731248e-17	2.39069845123059e-17		-0.0514961214734552	2.10734852162221e-20	2.97190176126209e-20
LH_GrayVol_insula	Insula (left)	cortical volume	32278	3.81063713329133e-20	4.79051525328053e-20	0.0511434207682385		-0.0511434207682385	3.81063713329133e-20	4.79051525328053e-20		-0.005678833002725	0.307663248687594	0.322313879577479		-0.0277727255183017	6.03870248233631e-07	7.10435586157213e-07
RH_SurfArea_rostralanteriorcingulate	Rostralanteriorcingulate (right)	cortical surface area	32278	5.39532806506579e-20	6.74416008133224e-20	0.0509352565128473		-0.0509352565128473	5.39532806506579e-20	6.74416008133224e-20		-0.0319822923772838	9.10141827281298e-09	1.25144501251178e-08		-0.0427062061080722	1.65261464996452e-14	2.20348619995269e-14
LH_SurfArea_precentral	Precentral (left)	cortical surface area	32278	7.33495307242903e-19	9.11689082448806e-19	0.0493455165801567		-0.0493455165801567	7.33495307242903e-19	9.11689082448806e-19		0.0317246581077188	1.19553714466364e-08	1.63365324115528e-08		-0.00755875782999881	0.174510336471937	0.18195390532619
LH_SurfArea_insula	Insula (left)	cortical surface area	32278	7.71131491304358e-19	9.53083865657072e-19	0.0493145440034773		-0.0493145440034773	7.71131491304358e-19	9.53083865657072e-19		-0.0284127095480752	3.30780065727949e-07	4.331643717866e-07		-0.042221935859661	3.248530899377e-14	4.30528191483699e-14
RH_GrayVol_cuneus	Cuneus (right)	cortical volume	32278	1.79407031007912e-18	2.2050026157397e-18	0.0487889759168877		-0.0487889759168877	1.79407031007912e-18	2.2050026157397e-18		-0.00763638293331595	0.170126347034425	0.179941328594103		-0.0275540458831483	7.39585271457655e-07	8.65472126173852e-07
LH_SurfArea_paracentral	Paracentral (left)	cortical surface area	32278	2.29051754333267e-16	3.81752923888778e-16	0.045656070955647		-0.0124897120397482	0.0248514794207599	0.0260348832027008		0.045656070955647	2.29051754333267e-16	3.81752923888778e-16		0.0201838803117841	0.000287685218406919	0.000321272832738691
LH_SurfArea_medialorbitofrontal	Medialorbitofrontal (left)	cortical surface area	32278	4.80154045662292e-16	5.83612652186211e-16	0.0451592326751361		-0.0451592326751361	4.80154045662292e-16	5.83612652186211e-16		-0.011533361116745	0.038275808778649	0.0423149644789084		-0.0294642608391861	1.19653283063434e-07	1.4229039067003e-07
RH_SurfArea_supramarginal	Supramarginal (right)	cortical surface area	32278	1.2844742768301e-14	1.55266121375067e-14	0.0428854202003497		-0.0428854202003497	1.2844742768301e-14	1.55266121375067e-14		0.00352509938062743	0.526576459504623	0.541340285472042		-0.0183444349045741	0.000982051006114145	0.00108568452937242
LH_ThickAvg_parahippocampal	Parahippocampal (left)	cortical thickness	32278	1.76451766118172e-14	2.12127806262283e-14	0.0426594931671694		-0.0426594931671694	1.76451766118172e-14	2.12127806262283e-14		-0.0137671003737652	0.0133909309584454	0.0151855918085463		-0.030004533900704	7.00112519642342e-08	8.41665324160193e-08
LH_SurfArea_caudalmiddlefrontal	Caudalmiddlefrontal (left)	cortical surface area	32278	2.2824436908347e-14	2.72900876078062e-14	0.0424755129647065		-0.0424755129647065	2.2824436908347e-14	2.72900876078062e-14		-0.0197673128522845	0.000383347209678836	0.000450996717269219		-0.03364968816246	1.48076087968168e-09	1.80981885294428e-09
RH_ThickAvg_parahippocampal	Parahippocampal (right)	cortical thickness	32278	6.73618870212198e-14	8.01060278090181e-14	0.0416932414389237		-0.0416932414389237	6.73618870212198e-14	8.01060278090181e-14		-0.000448135400422772	0.935838194010962	0.940111427773569		-0.0214779235700981	0.000114002159950103	0.000127961608107258
Right.Caudate	Caudate (right)	subcortical volume	32278	5.23022547405725e-12	7.99062225203191e-12	0.0383920631018715		0.0306733594663634	3.56049127727286e-08	4.0585910932644e-08		0.0383920631018715	5.23022547405725e-12	7.99062225203191e-12		0.0361002734321548	8.75251615489607e-11	1.10663997360755e-10
RH_SurfArea_precentral	Precentral (right)	cortical surface area	32278	1.96968150509432e-11	2.92790494000507e-11	0.0373303384291776		-0.0328864946484709	3.4370238469266e-09	4.000768499068e-09		0.0373303384291776	1.96968150509432e-11	2.92790494000507e-11		0.00382091940061186	0.492472556946698	0.499280933310016
RH_SurfArea_caudalanteriorcingulate	Caudalanteriorcingulate (right)	cortical surface area	32278	2.89024768501339e-11	3.71844731405231e-11	0.0370178316564867		-0.0359369394099956	1.0631002523744e-10	1.25743040603424e-10		-0.0361540465886861	8.20828776618074e-11	1.20388220570651e-10		-0.0370178316564867	2.89024768501339e-11	3.71844731405231e-11
LH_ThickAvg_cuneus	Cuneus (left)	cortical thickness	32278	5.43153303510559e-10	6.39003886483011e-10	0.0345376777866869		-0.0345376777866869	5.43153303510559e-10	6.39003886483011e-10		-0.029211351945266	1.53289814533318e-07	2.0315517588753e-07		-0.0345018546443689	5.65852935744941e-10	6.99368796988129e-10
RH_SurfArea_insula	Insula (right)	cortical surface area	32278	1.15054884525922e-09	1.34638694657994e-09	0.0338751827615709		-0.0338751827615709	1.15054884525922e-09	1.34638694657994e-09		-0.0107005902360608	0.0545707372363234	0.0597282768150734		-0.0239933568369612	1.62725045259984e-05	1.86455781027065e-05
LH_SurfArea_caudalanteriorcingulate	Caudalanteriorcingulate (left)	cortical surface area	32278	1.20747510287666e-09	1.48404761247411e-09	0.0338321350266772		-0.0291503064812157	1.62686579787287e-07	1.81680444432503e-07		-0.0328253620323749	3.67391939848528e-09	5.14816730997937e-09		-0.0338321350266772	1.20747510287666e-09	1.48404761247411e-09
RH_GrayVol_pericalcarine	Pericalcarine (right)	cortical volume	32278	8.26048301253897e-09	1.14295991368464e-08	0.0320733935165675		-0.0154309873215574	0.00556885022951115	0.0059185847849877		0.0320733935165675	8.26048301253897e-09	1.14295991368464e-08		0.0133590219195785	0.0164002908252928	0.0176865881449236
LH_ThickAvg_caudalanteriorcingulate	Caudalanteriorcingulate (left)	cortical thickness	32278	1.99227501931672e-08	2.30684475920883e-08	0.0312368665412065		-0.0312368665412065	1.99227501931672e-08	2.30684475920883e-08		-0.02356489935959	2.29858292629724e-05	2.82507398762789e-05		-0.0295566959857008	1.09240746218883e-07	1.30613935696491e-07
LH_GrayVol_pericalcarine	Pericalcarine (left)	cortical volume	32278	2.40845626218119e-08	2.77413810303593e-08	0.0310538135243321		-0.0310538135243321	2.40845626218119e-08	2.77413810303593e-08		0.0136823590029761	0.0139722976036369	0.0157636178092314		-0.00600267803536587	0.280893832615821	0.288769360633087
RH_ThickAvg_caudalanteriorcingulate	Caudalanteriorcingulate (right)	cortical thickness	32278	3.3994934519073e-08	3.89525291364378e-08	0.0307186259764778		-0.0307186259764778	3.3994934519073e-08	3.89525291364378e-08		-0.0240969407466701	1.49560985235956e-05	1.85895009897798e-05		-0.0287214712641736	2.46281553750237e-07	2.9130076250028e-07
RH_ThickAvg_pericalcarine	Pericalcarine (right)	cortical thickness	32278	3.4747177785005e-08	4.20020830368192e-08	0.0306972226585494		0.0300766367174248	6.51334027425285e-08	7.38626216667849e-08		0.0256616736468864	4.01607545208083e-06	5.13684069452199e-06		0.0306972226585494	3.4747177785005e-08	4.20020830368192e-08
RH_SurfArea_postcentral	Postcentral (right)	cortical surface area	32278	3.54568778137938e-08	4.7855908705734e-08	0.0306774378866461		-0.0295251464896572	1.12692064225647e-07	1.26491092498175e-07		0.0306774378866461	3.54568778137938e-08	4.7855908705734e-08		0.00410153581780889	0.461249311741836	0.469790965662981
RH_SurfArea_paracentral	Paracentral (right)	cortical surface area	32278	5.80013549472893e-08	7.73351399297191e-08	0.030192082435027		-0.020369668282865	0.000252679751871037	0.000275195769364496		0.030192082435027	5.80013549472893e-08	7.73351399297191e-08		0.00682914914045353	0.219904130146328	0.228202399208454
RH_SurfArea_caudalmiddlefrontal	Caudalmiddlefrontal (right)	cortical surface area	32278	7.07677389555949e-08	7.9840526001184e-08	0.0299937898838382		-0.0299937898838382	7.07677389555949e-08	7.9840526001184e-08		-0.0162354284995332	0.00353780719726841	0.00409640833367921		-0.0250131462557682	6.98999376554052e-06	8.0936769916785e-06
LH_ThickAvg_transversetemporal	Transversetemporal (left)	cortical thickness	32278	2.64466752578939e-07	3.4839931477465e-07	0.0286471879914692		0.0110789736214274	0.0465627260964923	0.0485488139394707		0.0286471879914692	2.64466752578939e-07	3.4839931477465e-07		0.023884436646533	1.77755119316094e-05	2.02622415800729e-05
RH_SurfArea_entorhinal	Entorhinal (right)	cortical surface area	32278	1.12930825321084e-06	1.45291120296131e-06	0.0270921745974182		0.0179572199516731	0.00125514224108298	0.00135358476979537		0.0270921745974182	1.12930825321084e-06	1.45291120296131e-06		0.024204502136129	1.36969101179942e-05	1.57765456856478e-05
RH_ThickAvg_lingual	Lingual (right)	cortical thickness	32278	1.67706578522297e-06	1.95214006745531e-06	0.0266539490818531		-0.0255377518751506	4.46919803720658e-06	4.94082195068064e-06		-0.0237994277674487	1.90395228886882e-05	2.35319945815247e-05		-0.0266539490818531	1.67706578522297e-06	1.95214006745531e-06
RH_GrayVol_isthmuscingulate	Isthmuscingulate (right)	cortical volume	32278	2.2469136243805e-06	2.49657069375611e-06	0.0263254328397036		-0.0263254328397036	2.2469136243805e-06	2.49657069375611e-06		-0.000412306582247353	0.940958206358679	0.940958206358679		-0.0129207223259605	0.0202793748538807	0.0216575847954066
LH_SurfArea_temporalpole	Temporalpole (left)	cortical surface area	32278	6.9967721133257e-06	7.69644932465827e-06	0.0250119984133609		-0.0250119984133609	6.9967721133257e-06	7.69644932465827e-06		-0.0182645009091439	0.0010334579576024	0.00120936569506664		-0.0232296644785391	2.99990612591439e-05	3.40195540052147e-05
LH_GrayVol_isthmuscingulate	Isthmuscingulate (left)	cortical volume	32278	1.50994319684986e-05	1.65267414580582e-05	0.0240852493787208		-0.0240852493787208	1.50994319684986e-05	1.65267414580582e-05		-0.00776247834033036	0.16318164655089	0.173429769281139		-0.0163056536544101	0.00339731152271782	0.0037370426749896
Left.Caudate	Caudate (left)	subcortical volume	32278	7.40865944737213e-05	8.8581797740319e-05	0.0220571503525159		0.00983151108554188	0.0773711638347386	0.0799138781391666		0.0220571503525159	7.40865944737213e-05	8.8581797740319e-05		0.0150099412227834	0.00700735093605697	0.00763176834620066
RH_ThickAvg_rostralanteriorcingulate	Rostralanteriorcingulate (right)	cortical thickness	32278	0.000120343284074855	0.000143110932413341	0.0214041785319394		0.0100625397976874	0.0706607461957396	0.073327189448409		0.0214041785319394	0.000120343284074855	0.000143110932413341		0.0188798123133089	0.000694306279755376	0.000771451421950418
LH_SurfArea_isthmuscingulate	Isthmuscingulate (left)	cortical surface area	32278	0.000503726467864787	0.000545910457784498	0.0193637068619406		0.0193637068619406	0.000503726467864787	0.000545910457784498		0.00904834946144855	0.104066105193023	0.112228152659142		0.0146210976236779	0.00862344209247919	0.00934560226771144
LH_GrayVol_entorhinal	Entorhinal (left)	cortical volume	32278	0.0020461487364927	0.00219586693672387	0.0171636215516574		-0.0171636215516574	0.0020461487364927	0.00219586693672387		-0.00401961728806771	0.470248092717219	0.485702255388677		-0.0105117051089176	0.0589796837233177	0.0626837218315454
LH_SurfArea_rostralanteriorcingulate	Rostralanteriorcingulate (left)	cortical surface area	32278	0.00308950342690993	0.0032994696792242	0.0164692492443833		-0.0164692492443833	0.00308950342690993	0.0032994696792242		-0.0136088299063636	0.0144946792078019	0.0162695378863083		-0.0155943146268739	0.00508674822764056	0.00556758512478071
RH_SurfArea_temporalpole	Temporalpole (right)	cortical surface area	32278	0.0066409313162602	0.00702406196912137	0.0151092277832585		-0.0151092277832585	0.0066409313162602	0.00702406196912137		-0.00203500408621485	0.714691426800984	0.727926453223224		-0.00795991315150844	0.152740372085587	0.160013723137282
LH_GrayVol_temporalpole	Temporalpole (left)	cortical volume	32278	0.00959142857694585	0.0109332346472958	0.0144184361212706		0.00756690773478216	0.174046134327839	0.177269210889466		0.0144184361212706	0.00959142857694585	0.0109332346472958		0.0133186592365581	0.0167280147627513	0.0179520158429526
RH_ThickAvg_transversetemporal	Transversetemporal (right)	cortical thickness	32278	0.0114398167161992	0.0120419123328413	0.0140775101771617		-0.0140775101771617	0.0114398167161992	0.0120419123328413		0.000868239574929816	0.876058167168074	0.888169570400812		-0.0055541363546016	0.318406987654815	0.325811801321206
RH_SurfArea_isthmuscingulate	Isthmuscingulate (right)	cortical surface area	32278	0.054841417802931	0.0597282768150734	0.0106886344085226		0.00950265393731925	0.0878094030149027	0.0902713488938252		0.0106886344085226	0.054841417802931	0.0597282768150734		0.0101639326946239	0.0678703132532779	0.0717859082486593
RH_ThickAvg_cuneus	Cuneus (right)	cortical thickness	32278	0.0935622760865515	0.0984866064068963	0.0093347194577745		-0.00918584125652623	0.0989116449361636	0.101211915748633		-0.00825007485128757	0.138328315682892	0.14844989975725		-0.0093347194577745	0.0935622760865515	0.0984866064068963
LH_ThickAvg_pericalcarine	Pericalcarine (left)	cortical thickness	32278	0.22246502234662	0.229776079419044	0.00679138836389847		0.0053284136525493	0.338472497518716	0.34157774978953		0.00612153215397264	0.271478198873013	0.285766525129487		0.00679138836389847	0.22246502234662	0.229776079419044
LH_SurfArea_entorhinal	Entorhinal (left)	cortical surface area	32278	0.302781446512139	0.306967365127514	0.0057364449601476		-0.0057364449601476	0.302781446512139	0.306967365127514		0.000559934135482564	0.919879927316813	0.928319192705041		-0.0026918313366129	0.628702609756877	0.634470523607857
RH_GrayVol_entorhinal	Entorhinal (right)	cortical volume	32278	0.410834920974456	0.412710879517718	0.00457823450983539		-0.00457823450983539	0.410834920974456	0.412710879517718		0.00421965962926655	0.448444434957523	0.465366866465354		0.000247516799165898	0.964535177792315	0.964535177792315
RH_GrayVol_temporalpole	Temporalpole (right)	cortical volume	32278	0.44650016148738	0.44650016148738	0.004237761348837		-0.004237761348837	0.44650016148738	0.44650016148738		-0.00225143346066312	0.685888038547668	0.701838923165056		-0.00201073639791567	0.717947483346386	0.7212257823571
